"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,31810774,106936200,1,16-NOV-18,1,"N",16,5,20,"M",1,1,"R","","",20,0
2018,31815468,106936210,1,21-NOV-18,2,"N",21,5,14,"M",1,1,"R","R","",14,0
2018,31815479,106933174,1,21-DEC-18,1,"N",39,5,59,"M",1,2,"R","","",59,0
2018,31810900,106929131,2,04-DEC-18,2,"N",44,5,15,"M",1,1,"N","R","",15,0
2018,31810902,106936444,2,15-SEP-18,1,"N",51,5,34,"F",1,2,"R","","",34,0
2018,31810925,106933348,1,19-DEC-18,2,"N",16,5,24,"M",1,2,"N","","",24,0
2018,31815555,106929170,1,21-DEC-18,1,"N",16,5,32,"M",1,1,"R","","",32,0
2018,31818786,106933361,1,23-DEC-18,2,"N",16,5,33,"F",1,2,"N","","",33,0
2018,31810930,106936512,1,26-DEC-18,2,"N",16,5,20,"M",2,2,"R","","",20,0
2018,31810937,106936529,3,31-DEC-18,2,"N",51,5,19,"M",1,2,"N","","",19,0
2018,31810969,106936593,1,15-OCT-18,2,"N",23,5,30,"F",1,2,"U","","",30,0
2018,30162453,101507052,1,30-AUG-18,1,"N",51,5,56,"M",1,2,"R","","",56,0
2018,30172449,101507094,1,09-SEP-18,1,"N",35,5,35,"M",1,1,"U","","",35,0
2018,30162467,101507120,1,14-SEP-18,1,"N",36,5,49,"M",1,1,"R","","",49,0
2018,30172474,101507151,1,20-SEP-18,2,"N",39,5,72,"M",1,2,"N","","",72,0
2018,30172483,101507173,1,25-SEP-18,2,"N",23,5,19,"M",1,2,"R","","",19,0
2018,30162508,101507252,2,17-SEP-18,1,"N",51,5,19,"F",1,2,"N","","",19,0
2018,30172509,101507252,1,17-SEP-18,1,"N",51,5,59,"M",1,2,"R","","",59,0
2018,30162531,101502080,1,10-AUG-18,3,"N",51,5,16,"F",1,2,"R","R","",16,0
2018,30162532,101507346,1,12-AUG-18,2,"N",5,5,19,"F",1,2,"R","","",19,0
2018,30167480,101507362,1,23-SEP-18,2,"N",51,5,38,"M",1,2,"R","","",38,0
2018,30172566,101507411,2,29-AUG-18,3,"N",35,5,26,"F",3,2,"R","","",26,0
2018,30162551,101507411,3,29-AUG-18,3,"N",35,5,20,"M",1,1,"N","","",20,0
2018,30172569,101507411,4,29-AUG-18,3,"N",35,5,18,"F",1,2,"N","","",18,0
2018,30167501,101507411,1,29-AUG-18,3,"N",35,5,23,"F",1,1,"R","","",23,0
2018,30172583,101507420,5,17-SEP-18,2,"N",35,5,19,"M",1,1,"R","","",19,0
2018,30167509,101507420,4,17-SEP-18,2,"N",35,5,14,"F",1,1,"R","H","",14,0
2018,30162556,101507420,2,17-SEP-18,2,"N",35,5,26,"M",1,1,"R","","",26,0
2018,30162558,101507420,3,17-SEP-18,2,"N",35,5,17,"F",1,1,"R","H","",17,0
2018,30167507,101507420,1,17-SEP-18,2,"N",35,5,19,"F",1,1,"R","","",19,0
2018,30162577,101507479,1,18-JUL-18,1,"N",16,5,39,"M",1,2,"R","","",39,0
2018,30172622,101507543,1,03-AUG-18,2,"N",51,5,17,"F",1,2,"","R","",17,0
2018,30172670,101502300,1,10-SEP-18,1,"N",51,5,37,"M",1,2,"N","","",37,0
2018,30172674,101502300,2,10-SEP-18,1,"N",51,5,25,"M",1,2,"R","","",25,0
2018,30167580,101512476,1,11-AUG-18,2,"N",51,5,46,"M",1,1,"N","","",46,0
2018,30172702,101512527,1,24-AUG-18,2,"N",51,5,32,"F",1,2,"R","","",32,0
2018,30162649,101512527,2,24-AUG-18,2,"N",51,5,31,"F",1,2,"R","","",31,0
2018,30162663,101507725,1,09-SEP-18,2,"N",5,5,28,"M",1,2,"R","","",28,0
2018,30162693,101512625,3,28-AUG-18,2,"N",51,5,14,"M",1,2,"N","R","",14,0
2018,30162692,101512625,1,28-AUG-18,2,"N",51,5,16,"M",1,2,"R","R","",16,0
2018,30162251,101501573,1,18-AUG-18,1,"N",16,5,41,"F",1,2,"N","","",41,0
2018,30162269,101511642,2,04-AUG-18,2,"N",51,5,34,"F",1,1,"R","","",34,0
2018,30172222,101511642,1,04-AUG-18,2,"N",51,5,45,"F",1,1,"R","","",45,0
2018,30172238,101506661,1,31-AUG-18,2,"N",5,5,38,"M",1,2,"R","","",38,0
2018,30172343,101506914,1,04-SEP-18,1,"N",40,5,20,"M",1,1,"R","","",20,0
2018,30167352,101506923,1,21-SEP-18,2,"N",51,5,26,"M",2,2,"R","","",26,0
2018,30172421,101507041,1,28-AUG-18,2,"N",16,5,19,"M",1,2,"R","","",19,0
2018,30172448,101512066,1,10-SEP-18,2,"N",51,5,16,"M",1,2,"N","H","",16,0
2018,30172451,101512076,1,09-SEP-18,1,"N",51,5,24,"M",1,1,"R","","",24,0
2018,30167422,101507121,1,17-SEP-18,2,"N",23,5,34,"M",1,1,"R","","",34,0
2018,30167425,101512101,1,16-SEP-18,1,"N",51,5,38,"F",1,2,"R","","",38,0
2018,30172472,101501947,1,20-SEP-18,2,"N",51,5,34,"F",2,2,"R","","",34,0
2018,30162503,101507235,1,15-SEP-18,2,"N",23,5,24,"M",1,2,"N","","",24,0
2018,30173485,101503687,1,10-SEP-18,3,"N",16,5,43,"M",1,1,"R","","",43,0
2018,30163461,101508832,2,25-SEP-18,3,"N",16,5,27,"F",0,1,"N","","",27,0
2018,30168483,101508832,1,25-SEP-18,3,"N",16,5,37,"F",1,1,"N","","",37,0
2018,30172763,101507807,1,17-SEP-18,3,"N",41,5,33,"M",1,2,"N","","",33,0
2018,30167668,101507831,1,18-JUL-18,2,"N",16,5,18,"M",1,1,"R","","",18,0
2018,30172789,101507863,1,30-SEP-18,1,"N",51,5,43,"M",1,2,"R","","",43,0
2018,30172790,101512668,3,01-AUG-18,3,"N",16,5,22,"F",1,1,"R","","",22,0
2018,30172791,101512668,4,01-AUG-18,3,"N",16,5,38,"F",3,2,"R","","",38,0
2018,30162711,101512668,1,01-AUG-18,3,"N",16,5,19,"F",1,1,"R","","",19,0
2018,30167688,101512668,2,01-AUG-18,3,"N",16,5,19,"M",1,1,"N","","",19,0
2018,30172836,101512754,1,29-AUG-18,2,"N",35,5,19,"F",1,2,"N","","",19,0
2018,30167744,101512754,2,29-AUG-18,2,"N",35,5,20,"F",1,2,"N","","",20,0
2018,30167748,101507964,1,31-AUG-18,2,"N",16,5,15,"M",1,2,"R","R","",15,0
2018,30167763,101508005,1,25-SEP-18,2,"N",16,5,21,"M",2,2,"N","","",21,0
2018,30172871,101508030,1,16-AUG-18,3,"N",27,5,54,"F",1,2,"R","","",54,0
2018,30167778,101508030,2,16-AUG-18,2,"N",51,5,53,"M",1,2,"R","","",53,0
2018,30172887,101508066,1,22-SEP-18,3,"N",16,5,53,"F",2,2,"N","","",53,0
2018,30167819,101508124,2,12-JUL-18,2,"N",5,5,20,"M",1,2,"R","","",20,0
2018,30162802,101512952,1,16-JUL-18,2,"N",16,5,18,"F",1,1,"R","","",18,0
2018,30167849,101508147,2,01-AUG-18,2,"N",56,5,14,"M",1,2,"R","R","",14,0
2018,30172920,101512965,1,30-JUL-18,1,"N",16,5,30,"F",1,2,"N","","",30,0
2018,30167866,101508157,2,04-AUG-18,1,"N",51,5,26,"M",1,2,"R","","",26,0
2018,30167882,101502894,2,09-AUG-18,1,"N",16,5,30,"F",1,2,"N","","",30,0
2018,30167879,101502894,1,09-AUG-18,1,"N",16,5,34,"F",1,2,"N","","",34,0
2018,30167888,101508169,4,29-AUG-18,2,"N",16,5,36,"F",1,2,"R","","",36,0
2018,30167915,101502933,3,04-SEP-18,1,"N",51,5,19,"F",1,2,"R","","",19,0
2018,30167923,101502939,1,07-SEP-18,2,"N",16,5,23,"F",1,2,"N","","",23,0
2018,30172963,101508196,1,21-SEP-18,2,"N",16,5,17,"M",1,1,"N","R","",17,0
2018,30167981,101508295,1,25-AUG-18,3,"M",51,5,29,"F",1,1,"N","","",29,0
2018,30173011,101503061,1,30-AUG-18,3,"N",44,5,19,"M",1,3,"R","","",19,0
2018,30162964,101513147,1,25-SEP-18,3,"N",51,5,30,"M",1,2,"R","","",30,0
2018,30173048,101508389,1,09-AUG-18,2,"N",56,5,14,"M",1,1,"R","R","",14,0
2018,30173072,101503228,1,31-AUG-18,1,"N",51,5,17,"M",2,2,"R","H","",17,0
2018,31815404,106932999,1,08-OCT-18,2,"N",23,5,45,"F",1,2,"N","","",45,0
2018,31815406,106932999,2,28-FEB-19,2,"N",23,5,45,"M",1,2,"R","","",45,0
2018,31810770,106933125,1,20-DEC-18,3,"N",11,5,29,"F",1,2,"R","","",29,0
2018,31810783,106933151,1,29-NOV-18,1,"N",27,5,18,"M",1,1,"N","","",18,0
2018,31808674,106928962,1,09-DEC-18,2,"N",16,5,19,"M",1,2,"N","","",19,0
2018,31810903,106936446,1,06-DEC-18,2,"N",16,5,13,"M",1,1,"N","R","",13,0
2018,31818768,106929151,2,13-DEC-18,1,"N",51,5,22,"M",2,2,"R","","",22,0
2018,31815556,106933357,1,22-DEC-18,2,"N",16,5,22,"M",2,2,"R","","",22,0
2018,31910241,107186592,1,12-OCT-18,3,"N",23,5,69,"F",1,1,"U","","",69,0
2018,31808550,106932914,1,23-FEB-19,2,"M",5,5,17,"M",1,2,"R","R","",17,0
2018,31815376,106932914,4,23-FEB-19,2,"M",5,5,14,"M",1,2,"R","R","",14,0
2018,31815374,106932914,2,23-FEB-19,2,"M",5,5,17,"M",2,2,"R","R","",17,0
2018,31810646,106932914,3,23-FEB-19,2,"M",5,5,14,"M",1,2,"R","R","",14,0
2018,31815410,106928770,1,05-MAR-19,2,"N",29,5,32,"M",1,2,"N","","",32,0
2018,31818758,106933323,1,06-DEC-18,2,"N",23,5,17,"M",1,2,"R","R","",17,0
2018,31810910,106936462,1,11-DEC-18,2,"N",16,5,47,"M",2,2,"R","","",47,0
2018,31810927,106929164,2,20-DEC-18,2,"N",44,5,16,"M",1,2,"R","R","",16,0
2018,31810934,106933373,1,29-DEC-18,1,"N",10,5,18,"F",1,2,"R","","",18,0
2018,31818791,106933373,2,29-DEC-18,1,"N",16,5,17,"F",1,2,"R","R","",17,0
2018,31815603,106929236,1,26-NOV-18,3,"N",28,5,24,"M",1,1,"R","","",24,0
2018,31815628,106929338,1,12-FEB-18,1,"N",5,5,33,"M",1,1,"R","","",33,0
2018,31818880,106933503,1,25-FEB-18,1,"N",16,5,43,"M",2,2,"R","","",43,0
2018,31818881,106936728,1,27-FEB-18,2,"N",35,5,53,"M",1,2,"N","","",53,0
2018,31815557,106936510,2,25-DEC-18,2,"N",5,5,24,"M",1,2,"R","","",24,0
2018,31818836,106936604,1,30-DEC-18,2,"N",23,5,25,"M",1,2,"R","","",25,0
2018,31818871,106936717,1,14-FEB-18,2,"N",16,5,32,"M",1,2,"R","","",32,0
2018,31818890,106933510,1,06-AUG-18,1,"N",51,5,18,"M",1,2,"R","","",18,0
2018,30167196,101501469,1,22-AUG-18,2,"N",51,5,19,"F",1,1,"R","","",19,0
2018,30167224,101511568,1,27-SEP-18,1,"C",16,5,16,"M",2,2,"R","R","",16,0
2018,30162246,101506583,2,01-FEB-18,2,"N",2,5,48,"M",1,2,"R","","",48,0
2018,30162244,101506583,1,26-JUN-18,3,"N",48,5,30,"M",1,2,"N","","",30,0
2018,30162262,101501582,1,30-SEP-18,1,"N",16,5,23,"M",1,2,"R","","",23,0
2018,30172275,101506762,2,24-JUL-18,3,"N",23,5,29,"F",1,1,"R","","",29,0
2018,30162325,101506762,1,24-JUL-18,3,"N",48,5,26,"M",1,2,"R","","",26,0
2018,30172328,101506895,1,25-SEP-18,2,"N",44,5,14,"M",1,2,"R","R","",14,0
2018,30162383,101511899,1,15-AUG-18,2,"N",14,5,11,"M",2,2,"R","R","",11,0
2018,30172373,101501788,1,04-AUG-18,1,"N",51,5,43,"M",3,2,"R","","",43,0
2018,30172381,101506963,2,11-AUG-18,1,"M",48,5,18,"F",1,1,"R","","",18,0
2018,30167367,101506963,3,27-AUG-18,2,"N",40,5,17,"M",1,2,"R","H","",17,0
2018,30162412,101506963,4,27-AUG-18,2,"N",40,5,17,"M",1,2,"N","H","",17,0
2018,30162409,101506963,1,11-AUG-18,1,"N",40,5,19,"M",1,1,"R","","",19,0
2018,30167372,101501813,1,12-AUG-18,1,"N",51,5,31,"M",1,2,"R","","",31,0
2018,30162431,101506990,1,17-AUG-18,1,"N",45,5,49,"M",1,2,"R","","",49,0
2018,30172412,101506999,1,19-AUG-18,3,"N",49,5,12,"M",1,2,"R","R","",12,0
2018,30167398,101507044,1,29-AUG-18,2,"N",16,5,16,"M",1,1,"R","R","",16,0
2018,30162485,101507169,1,26-SEP-18,1,"M",45,5,27,"M",1,1,"R","","",27,0
2018,30172508,101502009,1,17-AUG-18,3,"N",56,5,66,"M",1,2,"R","","",66,0
2018,30162507,101507249,1,17-SEP-18,3,"N",16,5,18,"F",1,2,"N","","",18,0
2018,30167472,101502084,1,02-AUG-18,3,"N",51,5,57,"M",3,2,"N","","",57,0
2018,30172537,101502103,1,07-AUG-18,3,"N",16,5,28,"F",1,2,"R","","",28,0
2018,30172539,101502103,2,07-AUG-18,3,"N",16,5,45,"M",1,2,"R","","",45,0
2018,30162543,101502114,1,20-AUG-18,3,"N",16,5,21,"M",1,2,"N","","",21,0
2018,30162544,101502114,2,20-AUG-18,3,"N",16,5,22,"F",1,2,"N","","",22,0
2018,30167487,101502114,3,20-AUG-18,2,"N",16,5,29,"M",1,2,"N","","",29,0
2018,30172549,101507379,2,31-AUG-18,2,"N",35,5,18,"M",1,2,"N","","",18,0
2018,30172548,101507379,1,31-AUG-18,2,"N",35,5,18,"M",1,2,"N","","",18,0
2018,30172557,101512282,1,28-AUG-18,2,"N",27,5,37,"M",1,2,"R","","",37,0
2018,30167510,101507418,1,15-SEP-18,3,"N",51,5,14,"F",1,1,"R","R","",14,0
2018,30172590,101512314,1,26-JUL-18,3,"N",16,5,54,"M",1,2,"R","","",54,0
2018,30172594,101507453,1,07-JUL-18,3,"N",51,5,22,"F",2,2,"R","","",22,0
2018,30162579,101507488,1,22-JUL-18,1,"N",16,5,22,"F",1,2,"R","","",22,0
2018,30172619,101507536,2,24-JUL-18,3,"N",39,5,32,"F",1,2,"R","","",32,0
2018,30162591,101507536,1,24-JUL-18,3,"N",39,5,37,"M",1,2,"R","","",37,0
2018,30167537,101507542,1,03-AUG-18,2,"N",16,5,46,"M",1,2,"","","",46,0
2018,30172637,101507560,1,28-AUG-18,2,"N",51,5,21,"F",1,2,"","","",21,0
2018,30167565,101512448,1,01-AUG-18,1,"N",48,5,37,"M",1,2,"R","","",37,0
2018,30162623,101507640,1,21-SEP-18,3,"N",16,5,33,"M",1,3,"N","","",33,0
2018,30172682,101507640,2,21-SEP-18,1,"N",16,5,32,"F",1,2,"U","","",32,0
2018,30167589,101502317,1,07-SEP-18,3,"N",44,5,13,"M",1,1,"R","R","",13,0
2018,30172698,101502349,1,07-AUG-18,2,"N",16,5,26,"M",1,2,"R","","",26,0
2018,30172719,101507738,2,27-SEP-18,2,"N",45,5,24,"M",1,2,"N","","",24,0
2018,30172718,101507738,1,27-SEP-18,2,"N",45,5,26,"F",1,2,"N","","",26,0
2018,30167613,101507742,1,20-SEP-18,2,"N",16,5,34,"M",1,2,"R","","",34,0
2018,30162707,101512655,2,28-AUG-18,2,"M",23,5,50,"M",2,2,"N","","",50,0
2018,30172772,101512655,1,28-AUG-18,2,"M",23,5,31,"F",1,2,"N","","",31,0
2018,30167703,101502546,2,14-SEP-18,3,"N",16,5,21,"M",2,3,"R","","",21,0
2018,30162719,101502546,1,14-SEP-18,3,"N",16,5,21,"M",1,2,"R","","",21,0
2018,32536373,109108113,1,05-JAN-19,2,"N",5,5,42,"M",1,2,"R","","",42,0
2018,32536462,109111541,1,16-DEC-18,1,"N",51,5,32,"M",1,2,"R","","",32,0
2018,33346755,111719808,1,22-DEC-18,3,"N",51,5,37,"M",1,2,"R","","",37,0
2018,31910242,107181526,1,02-OCT-18,1,"N",45,5,49,"F",1,2,"","","",49,0
2018,31907112,107181525,1,07-OCT-18,3,"N",5,5,36,"F",1,2,"R","","",36,0
2018,31907117,107181544,1,12-DEC-18,2,"N",27,5,22,"M",1,1,"","","",22,0
2018,31914401,107181548,1,21-DEC-18,2,"N",51,5,39,"F",1,,"","","",39,0
2018,31910247,107181550,2,22-DEC-18,1,"M",45,5,20,"F",1,2,"","","",20,0
2018,31910246,107181550,1,22-DEC-18,1,"M",45,5,29,"M",1,2,"","","",29,0
2018,31907119,107181551,2,24-DEC-18,1,"M",23,5,20,"F",1,2,"","","",20,0
2018,31907118,107181551,1,24-DEC-18,1,"M",51,5,29,"M",1,1,"","","",29,0
2018,32588819,109211420,1,19-MAR-19,2,"N",51,5,13,"F",1,2,"R","R","",13,0
2018,31811053,106929393,2,01-JAN-19,2,"N",52,5,17,"F",1,2,"N","R","",17,0
2018,31815642,106929393,1,01-JAN-19,2,"N",52,5,15,"F",1,2,"R","R","",15,0
2018,30167217,101506502,1,17-SEP-18,2,"N",51,5,43,"F",0,3,"R","","",43,0
2018,30167241,101511587,1,27-AUG-18,2,"N",39,5,27,"M",1,2,"N","","",27,0
2018,30162252,101511625,1,30-AUG-18,1,"N",16,5,22,"F",1,2,"N","","",22,0
2018,30167283,101506743,2,30-SEP-18,2,"N",51,5,23,"F",1,2,"R","","",23,0
2018,30172269,101506743,1,30-SEP-18,3,"N",51,5,22,"M",1,2,"R","","",22,0
2018,30172272,101511754,1,01-AUG-18,2,"N",5,5,35,"M",1,2,"R","","",35,0
2018,30167292,101511783,1,16-AUG-18,2,"N",16,5,14,"M",1,2,"R","R","",14,0
2018,30167291,101501681,2,15-AUG-18,3,"N",48,5,21,"M",1,1,"N","","",21,0
2018,30162338,101501681,3,15-AUG-18,3,"N",27,5,21,"M",1,2,"N","","",21,0
2018,30172283,101501681,1,15-AUG-18,3,"N",27,5,21,"M",1,2,"N","","",21,0
2018,30162342,101506793,1,23-AUG-18,1,"N",23,5,50,"M",1,1,"R","","",50,0
2018,30167343,101501766,1,03-OCT-18,2,"N",47,5,15,"M",1,1,"R","R","",15,0
2018,30162393,101501776,1,14-AUG-18,2,"N",23,5,37,"M",1,2,"R","","",37,0
2018,30162400,101501795,1,05-AUG-18,1,"N",16,5,45,"F",1,2,"U","","",45,0
2018,30167375,101501827,1,14-AUG-18,1,"N",51,5,26,"M",2,2,"R","","",26,0
2018,30162424,101501827,2,15-AUG-18,2,"N",51,5,56,"M",2,2,"R","","",56,0
2018,30172409,101506996,1,20-AUG-18,2,"N",23,5,19,"F",1,2,"R","","",19,0
2018,30162433,101506996,2,20-AUG-18,2,"N",23,5,18,"F",1,2,"R","","",18,0
2018,30162445,101512028,1,28-AUG-18,1,"N",44,5,61,"M",1,2,"R","","",61,0
2018,30162468,101512092,1,04-OCT-18,2,"N",5,5,14,"M",1,2,"R","R","",14,0
2018,30167426,101507129,1,17-SEP-18,2,"N",16,5,18,"F",1,2,"N","","",18,0
2018,30162492,101507191,1,26-SEP-18,1,"N",27,5,37,"M",1,2,"R","","",37,0
2018,30162499,101507216,1,22-AUG-18,1,"N",16,5,31,"F",1,2,"N","","",31,0
2018,30172493,101507220,1,06-AUG-18,1,"N",16,5,26,"F",1,2,"R","","",26,0
2018,30162500,101507231,1,23-AUG-18,1,"N",2,5,45,"F",1,2,"N","","",45,0
2018,30172507,101507243,1,25-SEP-18,1,"N",51,5,49,"M",0,3,"R","","",49,0
2018,30162511,101507254,1,25-AUG-18,1,"N",51,5,20,"M",1,1,"R","","",20,0
2018,30162530,101507331,1,17-SEP-18,3,"N",51,5,34,"M",2,2,"R","","",34,0
2018,30172530,101507356,1,20-AUG-18,3,"N",16,5,44,"M",1,1,"R","","",44,0
2018,30167478,101502098,1,07-SEP-18,3,"N",39,5,21,"M",1,2,"R","","",21,0
2018,30162538,101507363,1,17-AUG-18,2,"N",45,5,43,"F",1,2,"R","","",43,0
2018,30325205,101990767,1,04-OCT-18,1,"N",16,5,34,"F",2,3,"N","","",34,0
2018,30329503,101996855,2,11-OCT-18,2,"N",51,5,28,"F",1,2,"R","","",28,0
2018,30329502,101996855,1,28-JUN-18,1,"N",27,5,35,"M",2,2,"R","","",35,0
2018,30325311,101994343,1,14-OCT-18,1,"N",16,5,21,"M",1,1,"R","","",21,0
2018,30325314,101996906,1,18-OCT-18,3,"N",16,5,26,"F",1,1,"R","","",26,0
2018,30321323,101996906,2,18-OCT-18,3,"N",16,5,26,"M",1,1,"R","","",26,0
2018,30624751,102942421,1,20-NOV-18,2,"N",23,5,36,"F",3,2,"N","","",36,0
2018,30624679,102934426,1,25-NOV-18,3,"N",16,5,30,"M",1,2,"R","","",30,0
2018,30608115,102942259,1,14-NOV-18,2,"N",11,5,24,"F",1,3,"R","","",24,0
2018,30620988,102938586,1,03-DEC-18,2,"N",47,5,37,"M",1,2,"R","","",37,0
2018,30621038,102934581,1,01-NOV-18,2,"N",16,5,29,"M",1,2,"R","","",29,0
2018,30621058,102934609,1,29-NOV-18,3,"N",45,5,28,"M",1,2,"R","","",28,0
2018,30325781,102002009,1,25-OCT-18,1,"N",27,5,55,"F",1,1,"N","","",55,0
2018,30321909,101995076,1,21-AUG-18,3,"N",16,5,32,"F",1,2,"R","","",32,0
2018,30325794,101995076,3,22-AUG-18,3,"N",16,5,38,"M",1,2,"R","","",38,0
2018,30330220,101995076,2,21-AUG-18,3,"N",16,5,44,"M",1,2,"R","","",44,0
2018,30330226,101997475,1,20-OCT-18,2,"N",23,5,16,"M",1,3,"N","H","",16,0
2018,30321915,101997481,1,13-OCT-18,3,"N",51,5,22,"M",1,1,"R","","",22,0
2018,30325803,101997488,1,01-OCT-18,2,"N",23,5,34,"F",1,2,"N","","",34,0
2018,30620004,102937337,1,20-NOV-18,3,"N",44,5,44,"M",1,2,"R","","",44,0
2018,30607324,102933172,1,04-NOV-18,2,"N",16,5,20,"M",2,2,"R","","",20,0
2018,30620055,102933202,1,20-NOV-18,1,"C",16,5,22,"F",1,3,"N","","",22,0
2018,30607337,102933206,1,22-NOV-18,1,"N",51,5,34,"M",1,1,"R","","",34,0
2018,30607342,102933223,1,29-NOV-18,1,"N",51,5,27,"M",2,2,"R","","",27,0
2018,30624008,102933292,1,03-SEP-18,1,"N",16,5,33,"M",1,2,"R","","",33,0
2018,30624018,102937547,1,14-OCT-18,2,"N",23,5,25,"M",1,2,"N","","",25,0
2018,30607384,102933341,1,21-OCT-18,1,"N",16,5,23,"M",1,2,"R","","",23,0
2018,30624022,102933346,1,30-OCT-18,2,"N",28,5,14,"M",2,2,"R","R","",14,0
2018,30620116,102941177,1,27-OCT-18,1,"N",51,5,22,"M",1,2,"R","","",22,0
2018,30624033,102933366,1,02-NOV-18,2,"N",16,5,18,"M",1,2,"R","","",18,0
2018,30624036,102933369,1,04-NOV-18,1,"N",23,5,41,"F",1,2,"N","","",41,0
2018,30624068,102933449,1,05-NOV-18,3,"N",16,5,35,"F",1,2,"R","","",35,0
2018,30607437,102933504,1,24-NOV-18,2,"N",51,5,17,"M",1,2,"U","H","",17,0
2018,30607452,102933562,1,21-DEC-18,2,"M",23,5,28,"M",1,2,"U","","",28,0
2018,30620226,102937792,1,16-AUG-18,2,"N",35,5,16,"M",1,2,"R","R","",16,0
2018,30620233,102933619,4,01-SEP-18,2,"N",16,5,17,"M",1,1,"R","R","",17,0
2018,30607473,102933619,2,01-SEP-18,2,"N",16,5,17,"M",1,1,"R","R","",17,0
2018,30607472,102933619,1,01-SEP-18,2,"N",52,5,15,"M",1,1,"R","R","",15,0
2018,30620232,102933619,3,01-SEP-18,2,"N",16,5,16,"M",1,1,"R","R","",16,0
2018,30607483,102933650,1,19-OCT-18,1,"N",16,5,22,"F",1,1,"R","","",22,0
2018,30624135,102941427,1,17-DEC-18,2,"N",27,5,16,"M",1,2,"R","R","",16,0
2018,30620286,102933693,1,05-NOV-18,2,"N",16,5,17,"M",1,2,"N","R","",17,0
2018,30620310,102933737,1,19-NOV-18,2,"N",16,5,18,"M",1,1,"R","","",18,0
2018,30620333,102937956,1,10-DEC-18,2,"N",23,5,42,"M",1,2,"R","","",42,0
2018,30624203,102937971,1,06-DEC-18,1,"N",16,5,32,"M",1,1,"N","","",32,0
2018,30624208,102933819,1,11-DEC-18,1,"N",27,5,29,"M",1,2,"R","","",29,0
2018,30607547,102941580,1,21-DEC-18,2,"N",23,5,14,"M",1,2,"R","H","",14,0
2018,30620350,102941580,2,21-DEC-18,2,"N",23,5,14,"M",1,2,"R","H","",14,0
2018,30620365,102933853,1,21-DEC-18,1,"N",27,5,20,"M",2,2,"R","","",20,0
2018,30607555,102938037,1,23-DEC-18,2,"N",16,5,31,"F",1,2,"R","","",31,0
2018,30620378,102933870,1,30-DEC-18,1,"N",44,5,38,"M",1,2,"R","","",38,0
2018,30607561,102933876,1,04-NOV-18,2,"N",16,5,18,"F",1,1,"N","","",18,0
2018,30607573,102941651,1,16-NOV-18,2,"N",16,5,30,"M",1,1,"R","","",30,0
2018,30624272,102933980,1,06-DEC-18,2,"N",16,5,38,"F",1,2,"R","","",38,0
2018,30620440,102933980,2,06-DEC-18,2,"N",16,5,37,"M",1,3,"R","","",37,0
2018,30624273,102938194,1,31-DEC-18,3,"N",51,5,33,"M",3,2,"R","","",33,0
2018,30608114,102934458,1,10-NOV-18,2,"N",51,5,35,"M",1,2,"R","","",35,0
2018,30608121,102934478,1,29-NOV-18,3,"N",35,5,25,"M",1,2,"R","","",25,0
2018,30608128,102938623,1,08-NOV-18,1,"N",23,5,50,"F",1,3,"N","","",50,0
2018,30621007,102938623,2,08-NOV-18,1,"N",23,5,52,"F",1,3,"N","","",52,0
2018,30624721,102934500,1,03-DEC-18,1,"N",16,5,19,"M",1,3,"N","","",19,0
2018,30621017,102934536,1,30-MAY-18,3,"N",56,5,18,"M",1,1,"R","","",18,0
2018,30624738,102942380,1,04-SEP-18,3,"N",16,5,22,"M",1,1,"R","","",22,0
2018,30621046,102934603,1,02-NOV-18,3,"N",35,5,27,"M",1,2,"R","","",27,0
2018,30608175,102934603,2,02-NOV-18,3,"N",35,5,32,"F",1,2,"R","","",32,0
2018,30621072,102934634,1,07-DEC-18,2,"N",35,5,16,"M",1,1,"R","H","",16,0
2018,30621086,102934661,1,24-NOV-18,2,"N",16,5,21,"M",1,3,"N","","",21,0
2018,30624786,102934661,2,24-NOV-18,2,"N",16,5,19,"M",1,3,"N","","",19,0
2018,30621096,102934681,1,08-SEP-18,2,"N",21,5,17,"M",1,2,"R","R","",17,0
2018,30624816,102938839,1,02-OCT-18,2,"N",16,5,50,"M",1,2,"","","",50,0
2018,30624820,102934730,2,29-OCT-18,1,"N",16,5,36,"F",1,2,"R","","",36,0
2018,30624825,102938869,1,05-NOV-18,1,"N",16,5,32,"M",1,3,"R","","",32,0
2018,30608242,102938911,1,29-NOV-18,3,"N",16,5,43,"M",1,2,"R","","",43,0
2018,30621139,102934797,1,14-NOV-18,2,"N",35,5,49,"M",1,2,"R","","",49,0
2018,30624850,102934802,1,27-NOV-18,1,"N",35,5,40,"M",1,2,"R","","",40,0
2018,30621158,102934809,1,05-DEC-18,2,"N",15,5,46,"M",1,2,"R","","",46,0
2018,30621178,102942674,1,10-OCT-18,3,"N",16,5,33,"F",1,2,"R","","",33,0
2018,30624888,102942679,1,27-NOV-18,3,"N",35,5,23,"F",1,3,"N","","",23,0
