"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,6,126773198
2018,6,126777416
2018,6,126777417
2018,6,126777454
2018,6,126777455
2018,6,126773234
2018,6,126777554
2018,8,126777554
2018,6,126773293
2018,6,126777560
2018,1,126773341
2018,9,126777628
2018,6,126777732
2018,6,126773409
2018,6,126777759
2018,6,126777760
2018,9,126777787
2018,6,125701158
2018,9,125701181
2018,6,125701316
2018,1,125695686
2018,6,125698619
2018,6,125698618
2018,6,125695692
2018,6,125698673
2018,9,125701429
2018,6,125701464
2018,6,125701762
2018,6,125701760
2018,9,125697262
2018,9,125694520
2018,6,125694700
2018,6,125689900
2018,6,125689899
2018,6,125697561
2018,6,125697560
2018,9,125689990
2018,6,125690122
2018,8,125690122
2018,6,125690120
2018,8,125690120
2018,3,125690220
2018,6,125690220
2018,3,125690324
2018,9,125690862
2018,6,125698334
2018,6,125690915
2018,6,125690917
2018,6,125698411
2018,6,125691061
2018,6,125691060
2018,9,125698506
2018,6,125698508
2018,6,125698521
2018,6,125698522
2018,9,125701163
2018,6,125698540
2018,6,125701389
2018,6,125701390
2018,6,125695755
2018,6,125695816
2018,9,125695925
2018,6,125130705
2018,3,125130710
2018,6,125130716
2018,6,125130825
2018,6,125140866
2018,8,125130834
2018,3,125130833
2018,6,125130845
2018,9,125140899
2018,8,125130917
2018,6,125130935
2018,6,125140941
2018,9,125140996
2018,9,125136075
2018,9,125136097
2018,9,125131075
2018,9,125141065
2018,9,125131136
2018,6,125131144
2018,9,125136263
2018,6,125131282
2018,6,125131287
2018,6,125131472
2018,6,125131605
2018,6,125131606
2018,9,125136635
2018,8,125136791
2018,9,125141675
2018,9,125141693
2018,9,125136874
2018,5,125141893
2018,6,125141894
2018,9,125137027
2018,9,125137083
2018,9,125132263
2018,9,125142004
2018,6,125142005
2018,9,125142047
2018,9,125132355
2018,9,125132364
2018,9,125132366
2018,2,125137220
2018,9,125132442
2018,6,125142258
2018,6,125142259
2018,9,125132602
2018,6,125142357
2018,6,125142359
2018,6,125142373
2018,6,125142372
2018,6,125142571
2018,6,125142570
2018,6,125142592
2018,6,125142630
2018,6,125142629
2018,6,125142640
2018,6,125142661
2018,6,125137656
2018,6,125142672
2018,6,125142670
2018,6,125142671
2018,9,125137748
2018,9,125137865
2018,9,125143008
2018,3,125137923
2018,6,125137923
2018,6,125130753
2018,3,125135738
2018,6,125140850
2018,6,125130936
2018,6,125140943
2018,9,125136069
2018,2,125131046
2018,6,125131046
2018,9,125141066
2018,2,125136159
2018,6,125141104
2018,6,125141103
2018,6,125141123
2018,9,125141158
2018,6,125136329
2018,6,125136330
2018,6,125136378
2018,6,125136382
2018,6,125131396
2018,6,125131395
2018,2,125136464
2018,6,125136513
2018,6,125141440
2018,1,125141491
2018,6,125131671
2018,6,125131672
2018,1,125131686
2018,2,125141565
2018,6,125136717
2018,6,125141585
2018,9,125141595
2018,6,125141684
2018,6,125141683
2018,6,125132008
2018,9,125141757
2018,6,125141791
2018,9,125141822
2018,9,125136997
2018,9,125141873
2018,9,125132253
2018,6,125137095
2018,6,125142069
2018,1,125142067
2018,6,125142068
2018,6,125142142
2018,6,125142141
2018,6,125142153
2018,6,125142155
2018,6,125137401
2018,6,125142317
2018,6,125142318
2018,9,125142428
2018,2,125137540
2018,6,125142555
2018,6,125142556
2018,6,125132792
2018,6,125142705
2018,6,125142709
2018,6,125142707
2018,6,125132900
2018,9,125142805
2018,6,125142814
2018,9,125142886
2018,6,125142927
2018,3,125137861
2018,9,125135722
2018,6,125135817
2018,6,125140926
2018,6,125140927
2018,9,125130970
2018,9,125136067
2018,9,125141032
2018,9,125136085
2018,9,125131071
2018,6,125131110
2018,6,125131112
2018,6,125131300
2018,6,125131309
2018,6,125141255
2018,6,125136347
2018,6,125131339
2018,6,125131338
2018,6,125141390
2018,8,125141390
2018,6,125141389
2018,6,125136460
2018,8,125136460
2018,6,125131544
2018,8,125131595
2018,1,125131640
2018,6,125136600
2018,1,125131840
2018,6,125131853
2018,9,125141656
2018,9,125136801
2018,2,125141784
2018,9,125132087
2018,6,125132105
2018,1,125132118
2018,9,125132179
2018,6,125132209
2018,6,125132210
2018,6,125132224
2018,1,125132244
2018,6,125142017
2018,9,125142140
2018,6,125137259
2018,6,125137258
2018,6,125137300
2018,6,125132516
2018,9,125137441
2018,6,125142405
2018,6,125143025
2018,3,125137918
2018,9,125133482
2018,6,125138350
2018,6,125133538
2018,6,125133537
2018,3,125133551
2018,9,125140691
2018,9,125130707
2018,8,125135733
2018,9,125130737
2018,8,125131004
2018,6,125136156
2018,6,125131118
2018,6,125131525
2018,6,125141411
2018,9,125136607
2018,9,125131718
2018,9,125141583
2018,6,125141627
2018,9,125141702
2018,9,125136847
2018,2,125136913
2018,6,125141801
2018,6,125141799
2018,6,125132072
2018,6,125132083
2018,6,125136977
2018,6,125141853
2018,9,125137010
2018,6,125141901
2018,9,125132218
2018,9,125132239
2018,6,125132246
2018,6,125132247
2018,6,125137179
2018,6,125137178
2018,9,125132353
2018,2,125142113
2018,6,125142126
2018,6,125142127
2018,9,125132416
2018,9,125137246
2018,6,125137267
2018,6,125132448
2018,9,125132595
2018,6,125142356
2018,6,125132618
2018,6,125137427
2018,6,125137445
2018,6,125137446
2018,6,125137451
2018,8,125132657
2018,6,125142522
2018,6,125142521
2018,6,125132776
2018,6,125137607
2018,6,125137608
2018,6,125132804
2018,6,125132803
2018,9,125137756
2018,9,125132945
2018,9,125142869
2018,6,125142890
2018,6,125133095
2018,6,125143016
2018,9,125143020
2018,6,125133098
2018,8,125143036
2018,6,125143042
2018,9,125138335
2018,6,125143570
2018,6,125138376
2018,6,125140759
2018,6,125130747
2018,6,125135850
2018,6,125135853
2018,6,125130824
2018,6,125135883
2018,8,125136029
2018,6,125131002
2018,9,125141012
2018,6,125136059
2018,6,125131013
2018,6,125141024
2018,6,125131024
2018,9,125131036
2018,9,125131065
2018,6,125136158
2018,6,125131186
2018,6,125136218
2018,9,125141170
2018,6,125136314
2018,6,125131306
2018,6,125131311
2018,6,125136388
2018,6,125136387
2018,6,125131401
2018,1,125131647
2018,9,125141503
2018,6,125131681
2018,6,125131715
2018,3,125141533
2018,6,125131747
2018,6,125141570
2018,9,125131810
2018,9,125136753
2018,6,125131906
2018,6,125141650
2018,9,125131920
2018,6,125141734
2018,6,125141732
2018,9,125136879
2018,9,125132030
2018,6,125136888
2018,6,125132034
2018,6,125132047
2018,9,125141817
2018,9,125141816
2018,6,125132280
2018,6,125141995
2018,6,125132346
2018,9,125137192
2018,6,125142159
2018,6,125142161
2018,6,125137345
2018,6,125137356
2018,6,125137422
2018,9,125142380
2018,6,125142385
2018,9,125132652
2018,9,125137456
2018,6,125142530
2018,6,125142529
2018,6,125142600
2018,6,125132830
2018,9,125133512
2018,3,125135719
2018,9,125140719
2018,6,125130768
2018,7,125130857
2018,6,125130981
2018,9,125130992
2018,9,125141044
2018,6,125141108
2018,9,125131209
2018,6,125131312
2018,6,125141290
2018,1,125131388
2018,6,125131497
2018,6,125141464
2018,6,125136549
2018,6,125136666
2018,6,125131734
2018,5,125131779
2018,6,125136744
2018,8,125136743
2018,9,125141644
2018,6,125141678
2018,9,125141711
2018,9,125141717
2018,2,125132038
2018,6,125132067
2018,6,125132066
2018,6,125141812
2018,6,125141813
2018,6,125132095
2018,9,125132130
2018,8,125132174
2018,8,125132175
2018,3,125132203
2018,9,125137100
2018,6,125141964
2018,6,125141967
2018,6,125141968
2018,2,125142032
2018,6,125142080
2018,9,125142333
2018,9,125137442
2018,9,125137460
2018,6,125137600
2018,6,125132784
2018,6,125142583
2018,6,125142625
2018,6,125137635
2018,9,125142714
2018,6,125142717
2018,6,125142718
2018,9,125142739
2018,6,125142897
2018,6,125142899
2018,9,125137832
2018,6,125137840
2018,6,125143014
2018,6,125133090
2018,6,125138352
2018,6,125138354
2018,6,125143581
2018,3,125140688
2018,6,125140767
2018,9,125140818
2018,6,125140835
2018,6,125140860
2018,6,125140861
2018,8,125135904
2018,6,125130848
2018,6,125130849
2018,9,125135727
2018,9,125140714
2018,9,125130714
2018,9,125135845
2018,7,125135865
2018,9,125140837
2018,6,125135915
2018,6,125140888
2018,6,125135938
2018,6,125135936
2018,3,125140950
2018,6,125140955
2018,9,125136055
2018,3,125136092
2018,9,125131083
2018,9,125136165
2018,4,125136212
2018,1,125131315
2018,6,125141269
2018,6,125136344
2018,6,125131346
2018,6,125136509
2018,8,125136509
2018,6,125131594
2018,8,125131594
2018,9,125141514
2018,9,125131730
2018,5,125131749
2018,9,125141557
2018,8,125141590
2018,9,125131838
2018,6,125141599
2018,6,125136727
2018,6,125136730
2018,6,125141605
2018,6,125136739
2018,6,125131877
2018,6,125131887
2018,6,125131888
2018,9,125136802
2018,9,125136813
2018,2,125132052
2018,9,125132149
2018,6,125137015
2018,6,125142143
2018,6,125132539
2018,6,125132538
2018,6,125137568
2018,6,125132740
2018,6,125137565
2018,6,125132759
2018,6,125142577
2018,6,125137601
2018,6,125142633
2018,6,125137626
2018,6,125142673
2018,6,125142674
2018,9,125137728
2018,9,125132880
2018,9,125142754
2018,6,125142779
2018,6,125142780
2018,6,125142798
2018,6,125132980
2018,9,125137916
2018,9,125133114
2018,9,125138271
2018,6,125143525
2018,9,125133527
2018,8,125143583
2018,6,125140771
2018,6,125140772
2018,9,125135837
2018,7,125135856
2018,3,125130852
2018,6,125140904
2018,6,125135950
2018,6,125130893
2018,9,125140934
2018,9,125130991
2018,6,125131027
2018,9,125131069
2018,6,125141110
2018,8,125131164
2018,1,125131353
2018,6,125136431
2018,6,125136507
2018,6,125131560
2018,6,125131771
2018,6,125136699
2018,8,125131843
2018,9,125136726
2018,6,125136762
2018,6,125136769
2018,6,125141673
2018,6,125141674
2018,9,125136820
2018,6,125136901
2018,6,125141824
2018,6,125136943
2018,9,125136951
2018,9,125141855
2018,9,125141895
2018,8,125141912
2018,8,125141913
2018,9,125141931
2018,9,125132219
2018,9,125132281
2018,6,125132343
2018,6,125137169
2018,6,125137188
2018,9,125132371
2018,9,125142147
2018,6,125132440
2018,6,125137312
2018,9,125142348
2018,6,125137419
2018,6,125142358
2018,6,125137433
2018,9,125142408
2018,9,125142419
2018,6,125132676
2018,6,125132769
2018,6,125132768
2018,6,125137620
2018,6,125137621
2018,6,125137639
2018,6,125142675
2018,6,125142676
2018,6,125142691
2018,9,125142708
2018,9,125137721
2018,9,125142832
2018,6,125137908
2018,8,125143018
2018,6,125143565
2018,6,125133535
2018,9,125138375
2018,6,125140871
2018,6,125140872
2018,8,125135743
2018,8,125135742
2018,9,125140781
2018,6,125135840
2018,9,125140815
2018,1,125140828
2018,1,125140827
2018,9,125130865
2018,6,125140909
2018,6,125130875
2018,9,125136041
2018,8,125136077
2018,8,125131043
2018,9,125136098
2018,9,125136230
2018,6,125136241
2018,6,125131208
2018,6,125131365
2018,6,125131366
2018,6,125136389
2018,6,125131394
2018,6,125136398
2018,6,125131481
2018,6,125136532
2018,8,125136532
2018,6,125136533
2018,8,125136533
2018,6,125141632
2018,6,125131886
2018,6,125131884
2018,9,125131933
2018,6,125132024
2018,6,125141743
2018,6,125132037
2018,6,125132046
2018,6,125132045
2018,6,125141848
2018,6,125141847
2018,6,125142002
2018,6,125142003
2018,6,125137165
2018,6,125137233
2018,6,125132417
2018,9,125142151
2018,8,125132592
2018,8,125132593
2018,9,125137426
2018,6,125142388
2018,9,125132665
2018,8,125142504
2018,6,125142622
2018,6,125137622
2018,6,125142657
2018,6,125142658
2018,6,125132847
2018,6,125137690
2018,6,125132878
2018,6,125132885
2018,9,125137768
2018,6,125132947
2018,6,125142836
2018,6,125137903
2018,6,125137925
2018,6,125137924
2018,6,125143561
2018,6,125138353
2018,6,125133533
2018,8,125143579
2018,9,125140708
2018,9,125140715
2018,6,125130837
2018,6,125130836
2018,7,125135923
2018,9,125140928
2018,6,125135972
2018,8,125140998
2018,6,125136054
2018,6,125141053
2018,6,125136247
2018,6,125141166
2018,9,125136261
2018,6,125136363
2018,6,125141433
2018,9,125141499
2018,9,125136614
2018,9,125131703
2018,5,125136677
2018,6,125131754
2018,6,125141552
2018,9,125136674
2018,6,125141610
2018,6,125131914
2018,6,125141658
2018,9,125136784
2018,9,125136850
2018,9,125132131
2018,8,125141879
2018,3,125141878
2018,8,125141878
2018,6,125137023
2018,6,125137024
2018,6,125132243
2018,6,125141955
2018,9,125137099
2018,6,125132290
2018,6,125141977
2018,9,125141993
2018,9,125132311
2018,1,125137205
2018,9,125137230
2018,6,125137245
2018,6,125142144
2018,6,125132446
2018,9,125132597
2018,9,125142350
2018,9,125132613
2018,6,125137449
2018,6,125132658
2018,6,125132659
2018,6,125137498
2018,4,125132720
2018,6,125137553
2018,6,125142544
2018,6,125132741
2018,6,125132743
2018,6,125142562
2018,6,125142561
2018,6,125142567
2018,6,125142568
2018,6,125132800
2018,6,125132799
2018,1,125137650
2018,6,125137655
2018,6,125137653
2018,6,125137694
2018,6,125142872
2018,9,125142885
2018,9,125137812
2018,9,125137842
2018,6,125142995
2018,6,125137888
2018,6,125133516
2018,9,125143554
2018,6,125133548
2018,8,125135914
2018,6,125135942
2018,6,125135943
2018,6,125140902
2018,6,125140920
2018,6,125140923
2018,9,125140929
2018,6,125135995
2018,8,125140962
2018,8,125130946
2018,9,125136012
2018,9,125130978
2018,9,125141029
2018,9,125141039
2018,3,125136093
2018,6,125141054
2018,9,125131072
2018,2,125131135
2018,9,125131221
2018,9,125136664
2018,6,125131891
2018,6,125136763
2018,6,125136773
2018,6,125131910
2018,6,125136772
2018,6,125131968
2018,6,125131969
2018,1,125131996
2018,9,125132006
2018,6,125141770
2018,6,125141769
2018,9,125136925
2018,6,125132080
2018,8,125132080
2018,9,125136950
2018,9,125141902
2018,9,125141907
2018,9,125132192
2018,1,125137082
2018,6,125132294
2018,6,125141991
2018,6,125141990
2018,2,125137186
2018,3,125137186
2018,6,125142090
2018,6,125137223
2018,6,125137222
2018,6,125132480
2018,6,125142199
2018,9,125142407
2018,9,125137459
2018,6,125132716
2018,6,125132715
2018,6,125132786
2018,6,125142656
2018,6,125137649
2018,3,125137686
2018,9,125142736
2018,9,125132902
2018,9,125142879
2018,6,125694443
2018,7,125694504
2018,9,125697463
2018,9,125689792
2018,6,125694721
2018,6,125689908
2018,6,125694759
2018,6,125694760
2018,3,125689977
2018,9,125697608
2018,6,125690048
2018,6,125694873
2018,6,125690098
2018,6,125694955
2018,6,125697792
2018,6,125697793
2018,6,125698407
2018,9,125691053
2018,9,125698475
2018,9,125691126
2018,3,125701246
2018,1,125695668
2018,6,125701337
2018,6,125701362
2018,6,125701387
2018,6,125695729
2018,2,125698671
2018,9,125695747
2018,6,125698779
2018,6,125698780
2018,6,125689446
2018,6,125697420
2018,6,125689722
2018,6,125697528
2018,6,125697525
2018,6,125697553
2018,6,125694747
2018,6,125689929
2018,6,125694778
2018,6,125694777
2018,6,125694802
2018,6,125694803
2018,6,125689997
2018,6,125689996
2018,9,125690014
2018,6,125691065
2018,6,125691064
2018,9,125695559
2018,8,125698493
2018,6,125698533
2018,6,125698534
2018,9,125701266
2018,6,125701321
2018,6,125698614
2018,9,125695825
2018,6,125701598
2018,6,125701597
2018,8,125701609
2018,6,125701713
2018,6,125695895
2018,6,125697247
2018,1,125689490
2018,9,125694503
2018,9,125689597
2018,6,125689738
2018,6,125697437
2018,9,125694645
2018,6,125689776
2018,6,125697466
2018,11,125694655
2018,6,125694667
2018,6,125689951
2018,3,125689976
2018,9,125690013
2018,6,125694828
2018,6,125690062
2018,6,125694915
2018,6,125690170
2018,6,125694936
2018,8,125694936
2018,6,125694935
2018,8,125694935
2018,9,125694967
2018,8,125697765
2018,9,125694973
2018,6,125690314
2018,8,125690314
2018,9,125698277
2018,6,125695392
2018,6,125698301
2018,6,125698304
2018,6,125698314
2018,6,125690880
2018,6,125698335
2018,6,125698336
2018,6,125695437
2018,6,125690950
2018,6,125698452
2018,9,125691084
2018,9,125691093
2018,6,125698509
2018,6,125695585
2018,9,125698565
2018,6,125698630
2018,6,125698631
2018,6,125698667
2018,6,125698677
2018,6,125701424
2018,8,125701428
2018,9,125701433
2018,9,125701438
2018,9,125701444
2018,6,125698731
2018,6,125695812
2018,6,125698763
2018,6,125701589
2018,6,125698775
2018,6,125701660
2018,6,125701714
2018,6,125698834
2018,6,125701746
2018,6,125701745
2018,6,125701748
2018,6,125698846
2018,6,125698848
2018,6,125701781
2018,6,125701780
2018,9,125701795
2018,6,125689462
2018,6,125697252
2018,6,125697289
2018,3,125694542
2018,6,125694542
2018,6,125697489
2018,6,125689877
2018,6,125689898
2018,6,125694774
2018,6,125689936
2018,8,125689978
2018,8,125689979
2018,9,125697603
2018,1,125690094
2018,6,125690124
2018,8,125690124
2018,6,125697708
2018,8,125697708
2018,6,125697707
2018,8,125697707
2018,6,125697733
2018,9,125698282
2018,9,125690886
2018,9,125698375
2018,6,125695468
2018,6,125695495
2018,6,125691019
2018,6,125701208
2018,6,125695615
2018,6,125701234
2018,1,125698611
2018,6,125701349
2018,6,125695727
2018,6,125695835
2018,1,125701643
2018,6,125698823
2018,6,125698852
2018,6,125698851
2018,6,125701779
2018,6,125697235
2018,6,125694455
2018,6,125694493
2018,6,125689618
2018,6,125697586
2018,6,125694780
2018,6,125697785
2018,6,125690303
2018,6,125698308
2018,6,125698307
2018,6,125698351
2018,6,125690923
2018,6,125690938
2018,3,125691010
2018,6,125691010
2018,3,125698420
2018,6,125698420
2018,6,125691023
2018,9,125698465
2018,9,125695621
2018,9,125689429
2018,9,125694525
2018,9,125689621
2018,6,125689755
2018,3,125694668
2018,6,125689860
2018,6,125697523
2018,6,125689945
2018,6,125689943
2018,9,125694813
2018,6,125690054
2018,8,125690054
2018,6,125690055
2018,8,125690055
2018,6,125694976
2018,3,125694984
2018,6,125690300
2018,6,125690299
2018,9,125690815
2018,9,125698281
2018,1,125690869
2018,9,125698315
2018,6,125695435
2018,6,125690987
2018,6,125690992
2018,6,125695513
2018,6,125691032
2018,6,125691125
2018,6,125691132
2018,6,125695641
2018,6,125701329
2018,9,125698683
2018,9,125695818
2018,9,125695830
2018,6,125701613
2018,8,125701726
2018,6,125701725
2018,6,125698837
2018,6,125695907
2018,9,125698853
2018,9,128836503
2018,6,128836504
2018,6,128841623
2018,9,128841699
2018,9,128836584
2018,6,128836593
2018,9,128841765
2018,9,128836628
2018,9,128841840
2018,9,128836673
2018,8,128841898
2018,6,128836716
2018,6,128841950
2018,6,128842822
2018,9,128837468
2018,9,128837513
2018,9,128837522
2018,6,128843735
2018,6,128843734
2018,6,128837796
2018,6,128836420
2018,6,128836421
2018,6,128836493
2018,6,128836513
2018,9,128841650
2018,9,128836558
2018,9,128841825
2018,6,128841895
2018,6,128841930
2018,6,128836740
2018,6,128841975
2018,6,128837523
2018,6,128843277
2018,5,128843454
2018,6,128836379
2018,8,128836379
2018,6,128841405
2018,6,128841414
2018,6,128836452
2018,6,128841520
2018,6,128836454
2018,9,128841621
2018,9,128841647
2018,9,128841692
2018,6,128841763
2018,8,128841762
2018,9,128836605
2018,9,128841799
2018,6,128837353
2018,6,128843094
2018,6,128837473
2018,6,128843184
2018,6,128843222
2018,6,128843283
2018,6,128843281
2018,6,128843280
2018,6,128843291
2018,6,128843293
2018,6,128843389
2018,8,128843389
2018,6,128843390
2018,6,128843697
2018,6,128843694
2018,6,128843693
2018,6,128837799
2018,6,128837798
2018,9,136627700
2018,9,136623963
2018,9,136628343
2018,6,136633433
2018,6,136625401
2018,6,128835808
2018,6,128835809
2018,6,128836158
2018,6,128841814
2018,6,128836637
2018,8,128836687
2018,9,128836712
2018,9,128842887
2018,6,128842928
2018,6,128843386
2018,8,128843386
2018,6,128843387
2018,6,128843422
2018,6,128843424
2018,6,128843692
2018,6,128843793
2018,6,128837809
2018,6,128841397
2018,6,128841399
2018,6,128841396
2018,6,128841436
2018,6,128841480
2018,6,128836428
2018,9,128836434
2018,6,128841528
2018,6,128841527
2018,6,128841619
2018,6,128841620
2018,6,128841641
2018,9,128841663
2018,9,128841689
2018,9,128836615
2018,6,128836614
2018,6,128836616
2018,6,128841786
2018,6,128841885
2018,6,128841884
2018,6,128841888
2018,6,128841949
2018,9,128841953
2018,9,128842909
2018,9,128837372
2018,9,128843135
2018,9,128843176
2018,6,128837484
2018,9,128837492
2018,9,128843266
2018,6,128837768
2018,6,128837773
2018,9,128826077
2018,6,128835945
2018,9,128841418
2018,9,128836443
2018,9,128841529
2018,9,128836461
2018,6,128841531
2018,9,128841683
2018,1,128841695
2018,6,128836586
2018,9,128841738
2018,9,128837476
2018,9,125689434
2018,9,125697241
2018,9,125694479
2018,6,125689583
2018,6,125697336
2018,6,125697338
2018,6,125697339
2018,6,125689615
2018,9,125689622
2018,3,125697422
2018,7,125697434
2018,3,125689731
2018,6,125694636
2018,6,125697469
2018,7,125694664
2018,9,125694688
2018,8,125697501
2018,9,125697524
2018,2,125697537
2018,6,125689893
2018,6,125689921
2018,6,125689922
2018,6,125689930
2018,6,125689934
2018,6,125694772
2018,9,125694809
2018,6,125689995
2018,6,125689994
2018,9,125690015
2018,1,125690017
2018,6,125690047
2018,8,125690047
2018,6,125694856
2018,6,125694865
2018,6,125690090
2018,6,125690091
2018,6,125690160
2018,6,125690159
2018,2,125690164
2018,3,125690164
2018,6,125690164
2018,6,125694913
2018,6,125690166
2018,8,125690166
2018,6,125697737
2018,8,125697737
2018,6,125690257
2018,8,125690257
2018,9,125697758
2018,6,125697769
2018,3,125690296
2018,9,125690304
2018,9,125697789
2018,6,125694997
2018,6,125694438
2018,9,125689424
2018,6,125689445
2018,6,125689585
2018,8,125689585
2018,9,125694514
2018,9,125694614
2018,9,125689747
2018,6,125694632
2018,9,125689793
2018,9,125697506
2018,6,125689887
2018,6,125689915
2018,6,125689917
2018,2,125694766
2018,6,125689940
2018,6,125689941
2018,6,125689956
2018,6,125689955
2018,9,125694790
2018,9,125689966
2018,3,125689973
2018,6,125697604
2018,6,125697605
2018,6,125694807
2018,6,125694808
2018,6,125694811
2018,6,125697670
2018,6,125697671
2018,6,125690206
2018,8,125690206
2018,6,125690207
2018,8,125690207
2018,6,125690240
2018,8,125690240
2018,6,125697725
2018,8,125697725
2018,9,125694960
2018,9,125694970
2018,3,125697777
2018,8,125690323
2018,8,125690322
2018,6,125697280
2018,10,125689511
2018,9,125697297
2018,9,125689529
2018,9,125689530
2018,9,125697301
2018,9,125697308
2018,3,125694602
2018,6,125689725
2018,6,125697452
2018,9,125694643
2018,6,125694665
2018,6,125689799
2018,6,125697485
2018,9,125697490
2018,9,125689808
2018,9,125694680
2018,8,125697504
2018,9,125689837
2018,8,125694698
2018,2,125689881
2018,6,125689932
2018,8,125689975
2018,9,125697607
2018,6,125697611
2018,6,125690123
2018,9,125697752
2018,9,125697766
2018,6,125697788
2018,6,125697787
2018,9,125690321
2018,9,125140697
2018,9,125135732
2018,7,125140836
2018,6,125135927
2018,6,125135926
2018,6,125136001
2018,6,125130958
2018,8,125136023
2018,9,125136020
2018,9,125131022
2018,6,125131235
2018,6,125131234
2018,6,125131403
2018,6,125131405
2018,6,125141342
2018,6,125136471
2018,6,125136585
2018,6,125131641
2018,6,125136599
2018,6,125131676
2018,9,125131688
2018,6,125141542
2018,8,126773183
2018,7,126777553
2018,3,126767572
2018,9,126777573
2018,6,126767601
2018,9,126767630
2018,6,126777709
2018,7,126773386
2018,6,126777712
2018,6,126773399
2018,9,126767699
2018,9,126777733
2018,9,126767706
2018,6,126767710
2018,6,126773414
2018,6,126773435
2018,6,126767738
2018,6,126767760
2018,2,126767781
2018,9,126767803
2018,1,126773511
2018,9,126777846
2018,9,126777887
2018,9,126777898
2018,6,126773573
2018,9,126777914
2018,9,126777918
2018,9,126777969
2018,6,126777977
2018,6,126777976
2018,6,126778003
2018,9,126773650
2018,6,126778029
2018,6,126767984
2018,1,126773728
2018,6,126778095
2018,6,126778150
2018,8,126778150
2018,6,126773815
2018,8,126773815
2018,6,126773816
2018,8,126773816
2018,6,126773824
2018,6,126768080
2018,6,126778229
2018,6,126768098
2018,6,126773889
2018,6,126768115
2018,6,126773928
2018,6,126773927
2018,6,126768145
2018,6,126768146
2018,9,126774056
2018,9,126768241
2018,9,126768248
2018,9,126768267
2018,9,126774125
2018,6,126768276
2018,9,126778480
2018,6,126774158
2018,6,126768312
2018,3,126774183
2018,6,126774188
2018,6,126778527
2018,9,126774196
2018,8,126774212
2018,9,126778550
2018,9,123655872
2018,9,123656728
2018,9,123657338
2018,9,123656905
2018,9,123656065
2018,6,123656228
2018,6,123657430
2018,6,123673735
2018,9,123666168
2018,9,123665791
2018,6,123673355
2018,9,123673908
2018,6,123676394
2018,8,123674294
2018,6,123674469
2018,6,123676761
2018,6,123676760
2018,1,123676835
2018,2,123676885
2018,9,123676911
2018,9,123677068
2018,6,123677755
2018,6,123666747
2018,6,123674999
2018,6,123677157
2018,6,123677584
2018,6,123677585
2018,9,123678244
2018,8,123677893
2018,8,123677892
2018,6,123677915
2018,6,123675883
2018,6,123677999
2018,9,123678009
2018,6,123676113
2018,9,123678199
2018,6,123678268
2018,6,123678269
2018,6,123676259
2018,9,123676260
2018,6,123676263
2018,9,123676271
2018,9,123676315
2018,2,123678399
2018,7,123681510
2018,6,123681589
2018,6,123681587
2018,1,123681759
2018,8,123678686
2018,8,123678688
2018,6,123681801
2018,6,123678709
2018,9,123678750
2018,9,123681902
2018,6,123681978
2018,9,123681971
2018,9,123652196
2018,6,123647256
2018,6,123647258
2018,6,123652209
2018,6,123652211
2018,6,123681976
2018,2,123652411
2018,9,123652559
2018,6,123648536
2018,9,123652553
2018,9,123647796
2018,6,123648144
2018,6,123652820
2018,6,123652921
2018,6,123648664
2018,6,123653131
2018,6,123648456
2018,6,123653212
2018,6,123648708
2018,6,123648738
2018,6,123648812
2018,6,123653431
2018,6,123648853
2018,6,123648931
2018,6,123648975
2018,6,123653771
2018,6,123678866
2018,6,123682014
2018,6,123679024
2018,9,123679030
2018,6,123679068
2018,6,123679069
2018,9,123679104
2018,9,123679165
2018,6,123682272
2018,6,123682273
2018,6,123682291
2018,6,123679230
2018,9,123682319
2018,6,123682356
2018,9,123679440
2018,9,123682460
2018,8,123682463
2018,6,123679626
2018,6,123682822
2018,6,123654239
2018,6,123650043
2018,9,123654237
2018,6,123679739
2018,6,123654335
2018,6,123650079
2018,6,123679830
2018,9,123654422
2018,6,123654428
2018,6,123683808
2018,6,123650258
2018,6,123650276
2018,6,123650274
2018,9,123654503
2018,9,123650344
2018,8,123650349
2018,6,123650406
2018,9,123650410
2018,6,123650409
2018,6,123654602
2018,9,123650676
2018,6,123654832
2018,6,123650642
2018,9,123650726
2018,3,123650836
2018,6,123655450
2018,9,123655056
2018,9,123655061
2018,9,123651289
2018,3,123655380
2018,9,123655428
2018,6,123655451
2018,6,123655545
2018,6,123656645
2018,6,123655588
2018,2,123656668
2018,6,123682910
2018,6,123682917
2018,6,123683134
2018,6,123683133
2018,6,123680068
2018,6,123680067
2018,6,123680519
2018,8,123680519
2018,6,123680518
2018,3,123680518
2018,6,123684389
2018,6,123680857
2018,6,123684159
2018,9,123681141
2018,6,123681160
2018,6,123684387
2018,6,123684417
2018,3,123681182
2018,6,123684517
2018,7,123684583
2018,7,123684582
2018,9,123681324
2018,6,123681335
2018,6,123686336
2018,8,123686434
2018,6,123684790
2018,6,123685231
2018,6,123686835
2018,6,123687010
2018,6,123687034
2018,6,123685551
2018,6,123685769
2018,8,123685940
2018,6,123687589
2018,6,123686004
2018,3,123686039
2018,3,123686038
2018,6,123687690
2018,6,123686109
2018,6,123687762
2018,9,123691366
2018,6,123687926
2018,6,123691383
2018,6,123687963
2018,6,123687960
2018,9,123691466
2018,9,123688024
2018,6,123691522
