"DATA_YEAR","VICTIM_ID","INJURY_ID"
2018,115126046,5
2018,115132498,5
2018,115127082,5
2018,115125866,5
2018,115121056,5
2018,115121055,4
2018,115126031,4
2018,115126036,4
2018,115126149,4
2018,115131156,5
2018,115126199,4
2018,115126203,4
2018,115131292,4
2018,115132275,5
2018,115132634,4
2018,115127316,5
2018,115127358,4
2018,115127382,4
2018,115120775,4
2018,115125935,5
2018,115131277,4
2018,115132241,4
2018,115132285,4
2018,115132571,4
2018,115127189,4
2018,115132713,4
2018,115127323,5
2018,115133042,5
2018,115120605,4
2018,111929246,4
2018,111925485,5
2018,111929283,4
2018,111929601,4
2018,111925726,4
2018,111933937,4
2018,111933936,4
2018,111929672,4
2018,111929782,4
2018,111925827,5
2018,111930023,1
2018,111930023,8
2018,111934621,3
2018,111934620,4
2018,111930678,4
2018,111930764,4
2018,111930789,4
2018,111930788,4
2018,111934731,4
2018,111934781,5
2018,111941146,5
2018,111936886,5
2018,111941245,5
2018,111941463,4
2018,111937012,4
2018,111935043,4
2018,115125263,2
2018,115125263,4
2018,115126133,5
2018,115126138,4
2018,115126110,5
2018,115126194,4
2018,115131206,4
2018,115126216,4
2018,115131252,4
2018,115126263,5
2018,115127162,5
2018,115132722,4
2018,115132960,5
2018,115133037,5
2018,115133044,4
2018,115133057,4
2018,113011816,5
2018,113003835,4
2018,113012321,4
2018,113012320,4
2018,113012788,4
2018,113007471,4
2018,113004295,4
2018,113008087,4
2018,113013410,4
2018,113008098,4
2018,113005005,5
2018,113013626,4
2018,113008417,5
2018,113005590,5
2018,113014241,4
2018,113008828,4
2018,113005675,5
2018,113005690,4
2018,113014438,5
2018,113008975,5
2018,113009006,4
2018,113005941,4
2018,113014677,4
2018,113014688,4
2018,113005999,4
2018,113009074,4
2018,113014702,5
2018,113006014,5
2018,113006016,5
2018,113014714,5
2018,113006018,5
2018,113006069,5
2018,111381031,4
2018,111381042,4
2018,111381041,4
2018,111381106,4
2018,111376128,4
2018,111386061,4
2018,111386113,5
2018,111386199,4
2018,111386211,4
2018,111376407,5
2018,111376455,4
2018,111376727,4
2018,111376735,4
2018,111386525,4
2018,111376940,5
2018,111377123,5
2018,111386820,4
2018,111377144,4
2018,111386829,5
2018,111377402,4
2018,111377408,5
2018,111387063,4
2018,111382084,4
2018,111382081,4
2018,111382079,4
2018,111382076,4
2018,111387057,4
2018,111377421,4
2018,111382077,4
2018,111377425,4
2018,111377420,4
2018,111382080,4
2018,111382083,4
2018,111382078,4
2018,111377424,4
2018,111387064,4
2018,111377423,4
2018,111377433,5
2018,111387153,4
2018,111387177,4
2018,111387233,5
2018,111377624,4
2018,111382288,5
2018,111382358,4
2018,111382374,4
2018,111387484,4
2018,111377811,4
2018,111377850,4
2018,111387559,5
2018,111387610,4
2018,111387626,4
2018,111387803,4
2018,111387878,5
2018,111387992,4
2018,111388434,5
2018,113003494,4
2018,113006750,5
2018,113006803,5
2018,113006991,2
2018,113007018,5
2018,113007058,4
2018,113012441,5
2018,113012514,5
2018,113012596,4
2018,113004088,4
2018,113007486,4
2018,113004330,5
2018,113007492,4
2018,113013402,4
2018,113008146,4
2018,113004866,4
2018,113004945,3
2018,113004960,4
2018,113008276,4
2018,113005003,5
2018,113013683,5
2018,113008349,5
2018,113013723,4
2018,113005105,5
2018,113013736,4
2018,113008398,4
2018,113005103,5
2018,113008401,5
2018,113005140,4
2018,113008606,4
2018,115125310,4
2018,115125426,4
2018,115125826,5
2018,115125886,4
2018,115126053,5
2018,115126230,4
2018,115132712,5
2018,115132935,5
2018,111376866,5
2018,111377076,5
2018,111386756,4
2018,111381805,5
2018,111381914,5
2018,111377221,5
2018,111377220,5
2018,111387030,4
2018,111377486,5
2018,111377488,5
2018,111377487,5
2018,111377512,4
2018,111382153,4
2018,111387173,6
2018,111382171,4
2018,111387327,5
2018,111382328,4
2018,111377700,4
2018,111387367,5
2018,111382382,5
2018,111377745,4
2018,111387420,4
2018,111382498,4
2018,111382504,4
2018,111382511,4
2018,111387709,4
2018,111382610,4
2018,111387776,4
2018,111388519,5
2018,111380796,4
2018,111380802,4
2018,111375823,4
2018,123167161,5
2018,123163505,4
2018,123172293,5
2018,111925519,4
2018,111925532,5
2018,111933737,5
2018,111929366,5
2018,111929498,4
2018,111929544,5
2018,111930767,5
2018,111934760,4
2018,111934876,5
2018,117646413,4
2018,117635793,4
2018,117635812,5
2018,117646477,5
2018,117641555,5
2018,117646476,5
2018,117646474,5
2018,117641748,4
2018,117641757,4
2018,117635979,4
2018,117646675,1
2018,117641784,3
2018,117641942,4
2018,117646942,4
2018,117651210,4
2018,117642174,5
2018,117642178,5
2018,117647013,4
2018,117647127,5
2018,117647130,5
2018,117647132,5
2018,117641765,4
2018,117636014,5
2018,117636013,4
2018,117641837,4
2018,117651177,5
2018,117646920,4
2018,117651349,5
2018,117647173,5
2018,117642332,5
2018,117651368,5
2018,117635768,5
2018,117646653,4
2018,117641750,4
2018,117646714,4
2018,117651165,4
2018,117642305,5
2018,117647135,5
2018,117647145,4
2018,117647208,5
2018,117646636,5
2018,117641752,4
2018,117641941,4
2018,117646822,5
2018,115124963,5
2018,115125312,4
2018,115125436,4
2018,115125822,5
2018,117646463,4
2018,117646462,5
2018,117641574,3
2018,117641761,4
2018,117646679,4
2018,117641774,4
2018,117635681,5
2018,117641376,5
2018,117641546,4
2018,117641554,4
2018,117641553,5
2018,117641725,5
2018,117635978,4
2018,117641754,4
2018,117641767,5
2018,117646823,4
2018,117642021,5
2018,117642036,5
2018,117651265,5
2018,117647019,5
2018,117647020,4
2018,117651347,5
2018,117647153,5
2018,117651354,5
2018,117642353,5
2018,124320639,4
2018,115125287,4
2018,115125890,5
2018,115125903,5
2018,115126118,5
2018,115131125,5
2018,115131164,5
2018,115126235,5
2018,115131296,4
2018,115127391,4
2018,131254918,5
2018,131249065,5
2018,131245352,5
2018,131255465,5
2018,117646470,5
2018,117635944,5
2018,117646680,5
2018,117646681,4
2018,117641780,4
2018,117635999,4
2018,117641782,5
2018,117646761,4
2018,117646838,5
2018,117636113,4
2018,117636111,4
2018,117646836,4
2018,117641956,4
2018,117646874,4
2018,117646878,4
2018,117642020,4
2018,123160903,5
2018,123171597,5
2018,123171735,4
2018,123167766,5
2018,111380904,5
2018,111381023,4
2018,111376108,4
2018,111381122,5
2018,111376173,5
2018,111376175,5
2018,111386089,4
2018,111386172,4
2018,111381346,5
2018,111381344,3
2018,111381457,4
2018,111381456,4
2018,111381460,4
2018,111386475,5
2018,111376775,4
2018,111376842,5
2018,111376947,5
2018,111377161,4
2018,111386848,5
2018,111386901,4
2018,111381974,4
2018,111377297,5
2018,111386968,5
2018,111386970,5
2018,111377330,4
2018,111382006,4
2018,111377366,4
2018,111387021,5
2018,111387104,5
2018,111387144,4
2018,113003483,5
2018,113003649,4
2018,113012092,4
2018,113003683,4
2018,113003682,4
2018,113006978,4
2018,113003749,5
2018,113006995,5
2018,113003871,5
2018,113012401,4
2018,113012412,4
2018,113012434,5
2018,113003999,5
2018,113007274,4
2018,113012595,5
2018,113004070,5
2018,113004122,4
2018,113012674,4
2018,113012672,4
2018,113007388,4
2018,113007421,4
2018,113007419,5
2018,113004266,5
2018,113012847,4
2018,113007500,4
2018,113004374,4
2018,113004380,4
2018,113004395,4
2018,113008179,5
2018,113008206,4
2018,113013664,4
2018,113008336,4
2018,113008373,5
2018,113005104,4
2018,113013776,4
2018,113013787,4
2018,113005237,5
2018,113005273,4
2018,113013848,4
2018,113008525,4
2018,113005276,4
2018,113005269,4
2018,113013857,4
2018,113013868,4
2018,113008547,4
2018,113005343,5
2018,113005349,4
2018,113013989,4
2018,113014011,3
2018,113014011,7
2018,113014090,4
2018,113005494,4
2018,113014184,5
2018,113005594,5
2018,113014267,4
2018,113014299,5
2018,113014393,4
2018,113005767,5
2018,113005789,5
2018,113005843,5
2018,113005851,5
2018,113014572,5
2018,113014583,5
2018,120301161,4
2018,111933811,5
2018,111933900,4
2018,111929704,4
2018,111925992,5
2018,111926017,4
2018,111936549,4
2018,111934709,4
2018,111936681,5
2018,111385887,4
2018,111376151,5
2018,111376153,4
2018,111386124,4
2018,111376247,4
2018,111386210,4
2018,111381392,4
2018,111381427,5
2018,111386364,4
2018,111376544,4
2018,111376556,4
2018,111376877,5
2018,111376892,5
2018,111376912,4
2018,111381730,4
2018,111377148,5
2018,111381872,4
2018,111381882,4
2018,111377192,5
2018,111377208,4
2018,111386926,5
2018,111382040,5
2018,111377371,5
2018,111382244,5
2018,111382281,5
2018,111387428,5
2018,111382412,4
2018,111387584,4
2018,111378021,4
2018,111378080,5
2018,113014636,4
2018,113014768,4
2018,113006083,4
2018,111930687,4
2018,111930701,4
2018,111934679,5
2018,111929359,5
2018,111929572,4
2018,111925677,4
2018,111929738,5
2018,111934723,4
2018,111936675,4
2018,111930884,5
2018,111936820,5
2018,111934919,4
2018,111941380,4
2018,111936967,4
2018,111935048,2
2018,111941501,5
2018,113006741,4
2018,113006792,4
2018,113003615,4
2018,113006736,4
2018,113012284,5
2018,113012355,5
2018,113007230,5
2018,113007251,5
2018,113012578,5
2018,113004102,4
2018,113007305,4
2018,113004148,5
2018,113012660,5
2018,113012681,5
2018,113012699,5
2018,113007401,5
2018,113007404,5
2018,113012754,5
2018,113012756,5
2018,113004239,5
2018,113012864,4
2018,113004876,5
2018,113013481,5
2018,113008208,5
2018,113008307,5
2018,113013785,4
2018,113005235,5
2018,113013901,4
2018,113008620,4
2018,113013961,4
2018,113014067,4
2018,113014116,4
2018,113014124,5
2018,113008739,5
2018,113005525,5
2018,113014260,4
2018,113005636,4
2018,113008919,5
2018,113009080,4
2018,113006017,4
2018,113016128,4
2018,113003511,6
2018,113011921,4
2018,113003626,5
2018,113012044,4
2018,113003679,5
2018,113003711,4
2018,113012565,5
2018,113012563,5
2018,113004272,4
2018,113012873,5
2018,113012904,4
2018,113012907,4
2018,113005018,4
2018,113013715,5
2018,113008406,5
2018,113005258,5
2018,113008607,4
2018,113005434,4
2018,113014109,5
2018,113014224,5
2018,113005732,5
2018,113005748,5
2018,113008931,5
2018,113005819,5
2018,113009028,5
2018,113014727,5
2018,113006042,5
2018,113006043,5
2018,113011863,4
2018,113006791,4
2018,113003769,5
2018,113003767,5
2018,113012368,4
2018,113012389,4
2018,113004207,5
2018,113012726,5
2018,113004219,2
2018,113004324,4
2018,113012848,4
2018,113013465,4
2018,113008157,4
2018,113013492,4
2018,113013505,4
2018,113013511,5
2018,113013576,4
2018,113013738,4
2018,113005185,4
2018,113013821,5
2018,113005228,5
2018,113008524,4
2018,113013916,5
2018,113013913,5
2018,113013927,4
2018,113008597,4
2018,113008614,5
2018,113005367,5
2018,113005460,4
2018,113005477,5
2018,113014218,4
2018,113014253,5
2018,113014362,4
2018,113005715,5
2018,113008933,5
2018,113005778,5
2018,113005785,5
2018,113005803,5
2018,113005837,4
2018,113014525,4
2018,113005932,4
2018,113014604,4
2018,113014647,5
2018,113005966,4
2018,113014808,5
2018,113014806,5
2018,113006677,5
2018,113003445,4
2018,113006693,4
2018,113011852,4
2018,113006719,4
2018,113011888,5
2018,113003552,5
2018,113003569,4
2018,113003583,4
2018,113003592,4
2018,113003606,4
2018,113003616,4
2018,113003673,5
2018,113012149,4
2018,113003836,3
2018,113012351,4
2018,113012449,5
2018,113003949,4
2018,113007187,4
2018,113003997,5
2018,113004021,5
2018,113007244,5
2018,113012580,4
2018,113012616,5
2018,113012617,5
2018,113004124,5
2018,113004158,5
2018,113007455,4
2018,113007476,5
2018,113012831,5
2018,113004308,5
2018,113012830,5
2018,113007546,5
2018,113008094,4
2018,113013418,5
2018,113013417,4
2018,113008127,5
2018,113008142,5
2018,113013483,4
2018,113013498,5
2018,113013501,5
2018,113013499,5
2018,113008226,4
2018,113004932,5
2018,113008257,4
2018,113008268,5
2018,113005000,4
2018,113008331,4
2018,113005028,5
2018,113008377,4
2018,113005085,4
2018,113005085,2
2018,113005108,4
2018,113013745,5
2018,113005183,4
2018,113005232,4
2018,113005257,4
2018,113013849,4
2018,113005259,4
2018,113005260,4
2018,113013980,4
2018,113014036,5
2018,113008695,5
2018,113005447,4
2018,113005448,4
2018,113014071,4
2018,113005478,4
2018,113014084,4
2018,113005482,5
2018,113008785,5
2018,113008829,5
2018,113005624,4
2018,113005638,4
2018,113014283,4
2018,113008904,5
2018,113008908,5
2018,113005769,5
2018,113005770,5
2018,113005838,4
2018,113014603,5
2018,113014606,5
2018,113005937,5
2018,113014617,5
2018,113014640,5
2018,113009055,5
2018,113005998,5
2018,113014706,4
2018,113006044,5
2018,113006112,5
2018,113009147,4
2018,113016145,5
2018,113011828,4
2018,113012167,5
2018,113012168,5
2018,113003748,5
2018,113003833,4
2018,113012356,4
2018,113007173,5
2018,113003966,5
2018,113004007,4
2018,113004161,4
2018,113004201,5
2018,113007377,5
2018,113013480,4
2018,113013518,4
2018,113008207,4
2018,113008214,4
2018,113013633,5
2018,113008522,4
2018,113008520,4
2018,113005762,5
2018,113008939,5
2018,113005814,4
2018,113005832,5
2018,113009151,4
2018,113014841,4
2018,111925495,5
2018,111929285,5
2018,111929347,4
2018,111933731,5
2018,111933810,4
2018,111933894,4
2018,111929739,4
2018,111925819,5
2018,111929840,5
2018,111934617,5
2018,111936553,5
2018,111934643,5
2018,111930802,5
2018,111930968,4
2018,111931028,1
2018,111936794,4
2018,111934845,5
2018,111941255,5
2018,111935005,4
2018,111941437,4
2018,113008730,4
2018,113008737,4
2018,113005601,4
2018,113005663,4
2018,113014336,4
2018,113014386,4
2018,113014387,4
2018,113005781,5
2018,113005801,5
2018,113014513,5
2018,113008986,4
2018,113005866,5
2018,113014742,5
2018,113014743,5
2018,113014744,5
2018,113006056,5
2018,113006057,5
2018,113009101,5
2018,113006689,5
2018,113006705,4
2018,113011845,5
2018,113006724,4
2018,113003514,4
2018,113011905,5
2018,113003568,5
2018,113011993,5
2018,113003612,4
2018,113006866,4
2018,113006871,5
2018,113012098,4
2018,113006908,4
2018,113006906,4
2018,113003669,5
2018,113003676,5
2018,113006930,4
2018,113003712,5
2018,113012177,5
2018,113006961,5
2018,113006960,4
2018,113007046,5
2018,113003831,4
2018,113003857,4
2018,113007119,5
2018,113012419,4
2018,113012461,5
2018,113003928,4
2018,113012510,4
2018,113012530,4
2018,113004036,5
2018,113004103,4
2018,113007326,5
2018,113012654,5
2018,113012666,4
2018,113012752,5
2018,113012758,5
2018,113004263,5
2018,113004344,4
2018,113004345,4
2018,113004885,5
2018,113004886,5
2018,113008188,4
2018,113008315,5
2018,113013653,5
2018,113005039,5
2018,113005122,5
2018,113005174,5
2018,113008497,4
2018,113005243,4
2018,113008517,8
2018,113005293,5
2018,113013875,4
2018,113005307,4
2018,113005333,4
2018,113008579,4
2018,113008591,5
2018,113008602,4
2018,113005362,5
2018,113013947,5
2018,113008665,8
2018,113008665,6
2018,113005471,8
2018,113014082,4
2018,113005480,5
2018,113014121,4
2018,113008778,5
2018,113008779,5
2018,113005588,4
2018,113008816,5
2018,113014332,4
2018,113014341,4
2018,113005688,4
2018,113005702,4
2018,113005716,4
2018,113014384,4
2018,113005756,4
2018,113008927,4
2018,113008950,5
2018,113005793,5
2018,113005824,5
2018,113014500,5
2018,113014510,5
2018,113014522,4
2018,113005862,4
2018,113014558,4
2018,113005939,4
2018,113005942,5
2018,113014628,4
2018,113005950,4
2018,113005984,4
2018,113014674,4
2018,113014694,4
2018,113006034,4
2018,113014728,4
2018,113014757,5
2018,111925510,5
2018,111925642,5
2018,111925690,4
2018,111925845,4
2018,111934035,5
2018,111929860,5
2018,111929925,5
2018,111929933,5
2018,111934748,5
2018,111941131,5
2018,111941218,5
2018,111936894,5
2018,111941249,5
2018,111941349,5
2018,111941382,5
2018,111941384,5
2018,111936989,5
2018,111937027,4
2018,111385910,4
2018,111380976,5
2018,111381000,4
2018,111386051,5
2018,111386081,4
2018,111381185,4
2018,111381185,8
2018,111376204,6
2018,111376218,4
2018,111376274,5
2018,111376371,4
2018,111381350,5
2018,111381349,5
2018,111376431,4
2018,111386286,4
2018,111381574,4
2018,111386522,8
2018,111386538,4
2018,111377062,4
2018,111377058,4
2018,111377097,4
2018,111381807,4
2018,111386759,4
2018,111381845,4
2018,111381846,4
2018,111377299,5
2018,111382026,4
2018,111382085,4
2018,111387062,4
2018,111387096,5
2018,111377469,5
2018,111377481,5
2018,111387194,5
2018,111387251,4
2018,111387252,4
2018,111382310,5
2018,111387328,5
2018,111387352,4
2018,111382440,5
2018,111387535,4
2018,111382617,4
2018,111378132,4
2018,111933728,5
2018,111934023,4
2018,111934022,4
2018,111929810,5
2018,111930661,4
2018,111930745,4
2018,111934734,4
2018,111929287,4
2018,111933826,4
2018,111933929,5
2018,111925786,4
2018,111925792,4
2018,111929716,4
2018,111929734,4
2018,111929806,5
2018,111925943,5
2018,111934091,5
2018,111925937,5
2018,111934121,4
2018,111930587,5
2018,111930737,4
2018,111930948,1
2018,111930985,5
2018,111930984,3
2018,111941187,5
2018,111934932,5
2018,111941345,4
2018,111936956,5
2018,123160904,4
2018,123162476,5
2018,123167109,4
2018,123163516,5
2018,123167316,4
2018,111925480,4
2018,111925830,4
2018,111929783,4
2018,111925863,5
2018,111929817,4
2018,111925953,5
2018,111925954,5
2018,111925962,4
2018,111936485,5
2018,111930657,4
2018,111936567,5
2018,111934657,4
2018,111930747,4
2018,111930819,5
2018,111930821,4
2018,111934696,4
2018,111934841,5
2018,111941233,5
2018,111941314,4
2018,111936973,5
2018,111936998,4
2018,129943325,5
2018,127972785,5
2018,127987618,5
2018,127981099,2
2018,127995100,5
2018,127987470,5
2018,127999092,5
2018,127987604,4
2018,127987670,4
2018,127987672,4
2018,127998913,4
2018,127998915,5
2018,127994909,4
2018,127998784,4
2018,127991327,4
2018,127998714,4
2018,129943081,4
2018,129954160,4
2018,129954735,5
2018,129954743,5
2018,129950656,5
2018,129943756,4
2018,132474121,5
2018,127980782,4
2018,127994915,4
2018,127988825,5
2018,131245391,5
2018,131254791,5
2018,131245639,5
2018,131255361,5
2018,131249451,2
2018,131255632,5
2018,131254286,4
2018,131255032,5
2018,131249238,5
2018,131245648,5
2018,131245582,5
2018,131245359,5
2018,131249186,5
2018,131255168,5
2018,131245490,5
2018,131245556,5
2018,131255269,5
2018,131255366,5
2018,131255441,5
2018,131255263,5
2018,127980943,4
2018,131255543,5
2018,131255180,5
2018,131245521,5
2018,131255207,5
2018,131255206,5
2018,131255205,5
2018,131255204,5
2018,131245756,5
2018,131255431,5
2018,131255590,5
2018,131249077,5
2018,131249320,5
2018,131245213,5
2018,131255198,5
2018,131255603,5
2018,131245494,5
2018,131255440,5
2018,131245774,5
2018,131255540,5
2018,131255135,5
2018,132469195,4
2018,132468473,4
2018,132468474,4
2018,132468444,5
2018,127972804,5
2018,127980821,4
2018,127980828,7
2018,127987387,4
2018,127972808,5
2018,127987394,4
2018,127972810,5
2018,131248986,5
2018,131254952,5
2018,131249181,5
2018,131245634,5
2018,131245633,5
2018,131255420,5
2018,127980808,4
2018,127980903,5
2018,127987771,5
2018,127991451,5
2018,127991453,5
2018,109930381,5
2018,109891555,4
2018,109890943,4
2018,109895292,5
2018,109890957,4
2018,109895751,4
2018,109895777,4
2018,109891551,4
2018,109896050,4
2018,109896051,4
2018,109896081,5
2018,109891780,4
2018,109930683,5
2018,109928338,5
2018,109893433,5
2018,109928471,5
2018,109893516,4
2018,109930515,5
2018,109930522,5
2018,109930697,4
2018,109928665,5
2018,109928796,4
2018,109928803,4
2018,109930827,4
2018,109930881,5
2018,109931022,5
2018,109931049,5
2018,109929290,5
2018,109931313,5
2018,109929289,5
2018,109929414,4
2018,109929466,4
2018,109931758,5
2018,109931896,5
2018,109931917,4
2018,109934789,4
2018,109931839,4
2018,109931882,5
2018,109934965,4
2018,109935006,5
2018,109931944,5
2018,109931940,4
2018,109935020,5
2018,109935396,5
2018,109932358,8
2018,109935551,5
2018,109932472,4
2018,109932487,4
2018,109935753,5
2018,109935844,4
2018,109932945,5
2018,109932946,4
2018,109932956,4
2018,109932987,4
2018,109936209,4
2018,109936213,4
2018,109933092,4
2018,109936274,4
2018,109936369,5
2018,109936375,4
2018,109936432,4
2018,109936439,4
2018,109936647,5
2018,109936593,4
2018,109936602,5
2018,109933431,5
2018,109933437,5
2018,109933474,5
2018,109936732,5
2018,109933570,4
2018,109936739,4
2018,109933633,4
2018,109933639,5
2018,109936813,5
2018,109933665,4
2018,109933674,5
2018,109933675,5
2018,109936876,4
2018,109936878,4
2018,109936886,5
2018,109936922,5
2018,109936933,5
2018,109933832,4
2018,109936992,4
2018,109933915,4
2018,109937166,5
2018,109937225,4
2018,109937311,5
2018,109934171,4
2018,109934190,5
2018,109934227,5
2018,109937396,4
2018,109934243,5
2018,109934330,5
2018,109937650,4
2018,109937697,4
2018,109890968,5
2018,109898679,4
2018,109894296,4
2018,109898997,4
2018,109900521,5
2018,109900654,4
2018,109900652,4
2018,109900944,5
2018,109900933,5
2018,109900939,5
2018,109900936,5
2018,109905085,5
2018,109900930,5
2018,109901010,4
2018,109901028,5
2018,109895934,4
2018,109890981,4
2018,109895755,5
2018,109895910,4
2018,109891646,4
2018,109896007,4
2018,109896083,5
2018,109896098,4
2018,109896099,4
2018,109896214,5
2018,109896340,4
2018,109896338,4
2018,109901964,4
2018,109901972,5
2018,109902368,5
2018,109902041,4
2018,109906516,5
2018,109906179,5
2018,109906175,5
2018,109928287,4
2018,109906528,3
2018,109902939,4
2018,109930476,5
2018,109930545,4
2018,109898893,5
2018,109893809,4
2018,109930548,4
2018,109900494,5
2018,109894596,4
2018,109899098,5
2018,109928527,1
2018,109899868,4
2018,109905092,4
2018,109904885,4
2018,109904881,5
2018,109931710,4
2018,109900886,4
2018,109905066,5
2018,109905118,4
2018,109900987,4
2018,109905192,4
2018,109901067,4
2018,109906937,5
2018,109906971,4
2018,109932777,4
2018,109903360,4
2018,109903389,4
2018,109930385,4
2018,109928538,4
2018,109930614,4
2018,109928594,5
2018,109929309,5
2018,109929308,5
2018,109929465,5
2018,109931464,5
2018,109929542,4
2018,109935253,5
2018,109934785,5
2018,109934787,5
2018,109931760,4
2018,109931805,5
2018,109931802,5
2018,109934831,5
2018,109934877,5
2018,109932068,4
2018,109935335,5
2018,109935889,2
2018,109935487,5
2018,109932460,5
2018,109932465,4
2018,109932720,4
2018,109932733,4
2018,109936928,5
2018,109933271,4
2018,109933503,4
2018,109933517,5
2018,109936696,5
2018,109936852,4
2018,109936854,4
2018,109933835,5
2018,109937142,5
2018,109937339,4
2018,109934244,5
2018,109934249,5
2018,109934246,5
2018,109934300,4
2018,109934362,5
2018,109934439,4
2018,109937664,4
2018,109934536,4
2018,109890942,5
2018,109890967,5
2018,109895276,4
2018,109891226,4
2018,109895724,4
2018,109895726,4
2018,109895784,5
2018,109895912,5
2018,109896010,4
2018,109896026,4
2018,109891680,4
2018,109891772,4
2018,109891768,4
2018,109930332,4
2018,109899402,5
2018,109930551,5
2018,109893430,5
2018,109893708,4
2018,109898975,4
2018,109899736,4
2018,109899109,4
2018,109899131,4
2018,109905119,4
2018,109905221,5
2018,109904641,4
2018,109904854,4
2018,109904975,5
2018,109904983,5
2018,109901113,4
2018,109901178,4
2018,109901257,5
2018,109905352,4
2018,109930418,4
2018,109930421,4
2018,109928441,4
2018,109928457,4
2018,109930577,4
2018,109928557,4
2018,109930707,4
2018,109931140,4
2018,109901913,5
2018,109902059,4
2018,109902060,5
2018,109905995,4
2018,109902463,4
2018,109930920,4
2018,109902721,5
2018,109928815,3
2018,109902764,4
2018,109931226,4
2018,109931512,4
2018,109931992,5
2018,109932121,5
2018,109932116,5
2018,109932147,5
2018,109935436,5
2018,109932447,5
2018,109932474,5
2018,109935606,5
2018,109932525,5
2018,109932722,4
2018,109895451,5
2018,109891211,5
2018,109895484,4
2018,109891214,5
2018,109896164,4
2018,109896188,5
2018,109896185,4
2018,109896200,4
2018,109896501,5
2018,109922413,5
2018,109923566,5
2018,109898454,4
2018,109893905,4
2018,109923008,5
2018,109925885,5
2018,109923584,4
2018,109926393,4
2018,109923733,4
2018,109926492,4
2018,109923854,4
2018,109923901,4
2018,109923944,4
2018,109915023,4
2018,109924000,4
2018,109924004,5
2018,109926829,4
2018,109924094,6
2018,109927105,4
2018,109927140,4
2018,109924330,4
2018,109924350,5
2018,109924364,5
2018,109929658,4
2018,109927502,4
2018,109929661,4
2018,109929680,3
2018,109929789,4
2018,109929808,5
2018,109929833,4
2018,109929906,5
2018,109927773,5
2018,109930944,4
2018,109927940,5
2018,109930164,5
2018,109930233,4
2018,109928225,4
2018,109928224,5
2018,109930278,5
2018,109930286,4
2018,109928444,5
2018,109930509,5
2018,109928531,5
2018,109928663,5
2018,109928987,4
2018,109929038,4
2018,109931054,4
2018,109931418,4
2018,109935018,4
2018,109932069,3
2018,109931444,4
2018,109929435,4
2018,109931447,4
2018,109931621,4
2018,109932187,4
2018,109935631,4
2018,109935755,5
2018,109905223,4
2018,109905227,4
2018,109901135,5
2018,109905322,5
2018,109905347,4
2018,109905368,5
2018,109905366,4
2018,109901295,8
2018,109901295,2
2018,109928290,5
2018,109930353,5
2018,109930360,5
2018,109930372,4
2018,109930399,4
2018,109906292,5
2018,109906002,5
2018,109902537,5
2018,109902476,5
2018,109906347,5
2018,109906389,4
2018,109906389,1
2018,109902577,4
2018,109907054,5
2018,109903210,5
2018,109903245,4
2018,109907123,5
2018,109907129,4
2018,109930445,4
2018,109930446,4
2018,109936035,4
2018,109933013,5
2018,109933097,4
2018,109933133,4
2018,109933199,5
2018,109933592,4
2018,109936603,5
2018,109936783,5
2018,109933415,5
2018,109933793,5
2018,109937042,5
2018,109937423,4
2018,109934425,4
2018,109876561,5
2018,109907375,5
2018,109907559,4
2018,109886481,4
2018,109882438,4
2018,109887376,4
2018,109903868,4
2018,109903907,3
2018,109889762,4
2018,109923717,4
2018,109907259,4
2018,109907281,4
2018,109907280,4
2018,109907322,5
2018,109923199,5
2018,109923270,4
2018,109923269,4
2018,109923296,5
2018,109923294,5
2018,109923615,4
2018,109924336,4
2018,109930044,4
2018,109930138,5
2018,109924442,5
2018,109927315,6
2018,109927389,4
2018,109924589,5
2018,109929965,3
2018,109927808,4
2018,109930168,5
2018,109928167,4
2018,109872210,4
2018,109907508,4
2018,109886489,4
2018,109903805,4
2018,109907581,4
2018,109886640,4
2018,109907921,4
2018,109884360,5
2018,109889825,5
2018,109890399,4
2018,109885984,5
2018,109882043,4
2018,109882041,4
2018,109886798,5
2018,109882045,4
2018,109886926,5
2018,109928473,4
2018,109888381,4
2018,109884175,4
2018,109884283,4
2018,109893571,4
2018,109894882,5
2018,109890446,4
2018,109890334,5
2018,109894939,4
2018,109895058,4
2018,109899017,4
2018,109899692,4
2018,109895704,5
2018,109891441,5
2018,109895710,5
2018,109895745,4
2018,109904659,4
2018,109900998,5
2018,109896019,4
2018,109891716,4
2018,109891668,5
2018,109891746,8
2018,109901926,5
2018,109905791,4
2018,109905802,4
2018,109899145,5
2018,109905911,4
2018,109902219,4
2018,109898628,5
2018,109898625,5
2018,109898623,5
2018,109894121,5
2018,109898689,5
2018,109928317,4
2018,109899188,5
2018,109900934,5
2018,109905203,4
2018,109900940,5
2018,109900942,5
2018,109905210,4
2018,109901106,4
2018,109905298,5
2018,109928318,5
2018,109906049,4
2018,109930566,4
2018,109906143,4
2018,109902330,4
2018,109930580,4
2018,109928647,4
2018,109930715,5
2018,109931616,4
2018,109906929,4
2018,109906899,4
2018,109907038,4
2018,109906963,4
2018,109907040,5
2018,109907099,4
2018,109903455,4
2018,109931147,4
2018,109931144,4
2018,109931585,4
2018,109931592,5
2018,109931769,4
2018,109931770,5
2018,109931768,4
2018,109931841,4
2018,109935730,5
2018,109935593,4
2018,109932522,5
