"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,106350705,61,78,,114048487
2018,106345998,36,1430,,114048496
2018,106350715,3,11000,21-JUN-18,114048504
2018,106340728,3,11000,,114048507
2018,106350747,7,120,,114048551
2018,106346038,10,,,114043839
2018,106346038,11,1,,114043840
2018,106346037,17,13,12-JUL-18,114048567
2018,106346039,17,13,,114043841
2018,106350765,9,0,,114048573
2018,106350821,10,,,114048643
2018,106346087,66,30,,114043915
2018,106346086,66,30,09-SEP-18,114048698
2018,106340815,10,,,114043919
2018,106346268,38,58,,114044174
2018,106346268,66,15,,114044175
2018,106351092,2,20,,114038909
2018,106346310,61,600,,114044231
2018,106346313,38,250,,114044232
2018,106351134,20,400,,114044261
2018,106341417,36,2287,,114049552
2018,106346666,3,150,,114049563
2018,106341436,63,50,,114039368
2018,106341436,20,100,,114039367
2018,106341436,23,80,,114044614
2018,106341439,38,26000,,114039373
2018,106349408,2,5,,114041790
2018,106339416,38,200,,114046787
2018,106344459,63,3000,,114041820
2018,106349466,11,1,,114046877
2018,106349466,10,,,114036884
2018,106349476,63,2400,,114036893
2018,106339500,36,1077,,114041886
2018,106339499,16,10,,114036920
2018,106339500,63,936,,114036922
2018,106339505,10,,,114036933
2018,106339508,20,1,,114041901
2018,106339508,38,1,,114036937
2018,106339562,10,,,114036997
2018,106339562,63,1,,114036999
2018,106344555,10,,,114037024
2018,106344555,11,12,,114037025
2018,106339586,63,25,,114037029
2018,106339586,25,30,,114047019
2018,106339586,20,500,,114047018
2018,106339586,38,100,,114037028
2018,106339586,10,100,,114047017
2018,106344563,4,500,,114042004
2018,106344563,36,625,,114042005
2018,106344568,10,,,114042013
2018,106349581,3,10,,114042038
2018,106344617,42,200,,114042074
2018,106344694,29,150,,114042159
2018,106344696,11,10,,114042165
2018,106349641,8,140,,114047116
2018,106349640,26,25,09-SEP-18,114042176
2018,106349641,26,25,,114037179
2018,106349661,4,90,,114037212
2018,106349713,11,5,,114047205
2018,106344805,39,350,,114037309
2018,106349732,36,76,,114042332
2018,106344841,12,200,,114042363
2018,106349758,29,50,,114047262
2018,106339835,63,50,,114047268
2018,106349767,3,200,,114042392
2018,106339838,19,13,,114042398
2018,106349797,31,1500,,114037404
2018,106344891,20,112,,114042432
2018,106339899,63,50,,114042472
2018,106349840,20,20,,114047373
2018,106344992,61,1000,,114047414
2018,106349875,51,0,,114037521
2018,106345009,51,0,,114037529
2018,106345009,61,300,,114037530
2018,106339975,20,68,,114047444
2018,106345037,10,46,,114042611
2018,106345039,11,10,,114037566
2018,106340006,26,800,,114042639
2018,106349925,61,200,,114042652
2018,106349930,3,3000,09-SEP-18,114037613
2018,106340021,3,3000,,114042664
2018,106349961,10,,,114042709
2018,106345145,6,123,,114047561
2018,106349976,16,33,19-SEP-18,114042729
2018,106345145,8,96,,114037679
2018,106349976,8,96,19-SEP-18,114042728
2018,106345145,16,33,,114042731
2018,106349976,6,123,19-SEP-18,114042727
2018,106350039,63,50,,114047627
2018,106340136,3,250,,114042856
2018,106345258,63,59,,114042863
2018,106345266,19,111,,114042870
2018,106340158,3,5000,,114037803
2018,106340156,3,5000,28-AUG-18,114037802
2018,106345277,10,,,114042887
2018,106345312,26,30,,114042930
2018,106350131,10,,,114042957
2018,106350145,20,15,,114047723
2018,106340216,50,78,,114047752
2018,106345368,10,1398,,114047754
2018,106340227,10,,,114047766
2018,106340227,25,5,,114047767
2018,106340242,9,0,,114047777
2018,106340242,47,0,,114043043
2018,106340242,66,1,,114037919
2018,106340242,10,,,114047778
2018,106340242,11,2,,114047779
2018,106340255,10,55,,114037942
2018,106350221,4,10,,114043104
2018,106350253,12,30,,114038004
2018,106345532,11,4,,114038062
2018,106345532,10,,,114038061
2018,106345558,3,300,,114043235
2018,106350317,16,150,,114038094
2018,106340407,3,175,,114043294
2018,106350352,10,,,114047995
2018,106350352,11,1,,114047996
2018,106340421,63,179,,114048015
2018,106340421,19,367,,114048014
2018,106350373,19,17,22-AUG-18,114043335
2018,106340428,19,17,,114043336
2018,106340444,24,500,,114038197
2018,106340451,36,660,,114043368
2018,106340454,9,0,,114038206
2018,106340494,36,420,,114038260
2018,106340500,11,1,,114038270
2018,106340500,10,,,114043451
2018,106345755,10,,,114043477
2018,106340525,52,0,,114048168
2018,106340529,20,11000,,114043491
2018,106350503,37,66000,29-AUG-18,114048204
2018,106350504,37,66000,,114048205
2018,106345812,10,,,114043545
2018,106345856,63,5,,114043618
2018,106345861,10,,,114038400
2018,106345866,16,1717,,114043625
2018,106340614,36,15083,,114038432
2018,106340612,63,200,,114038431
2018,106345893,35,1000,,114043659
2018,106340632,25,100,,114043669
2018,106340632,9,0,,114043664
2018,106340632,21,150,,114043668
2018,106340631,3,300,,114038453
2018,106340632,51,0,,114038454
2018,106340632,20,67,,114043665
2018,106340647,3,32000,,114048377
2018,106340667,66,1,,114038498
2018,106340667,10,,,114038496
2018,106340671,19,57,,114043723
2018,106345945,11,2,,114048419
2018,106350687,19,138,,114038536
2018,106350717,61,250,,114048508
2018,106340741,20,30,,114038581
2018,106346033,24,500,,114048558
2018,106340776,11,1,,114038641
2018,106340776,10,,,114043872
2018,106340785,60,550,,114038655
2018,106340784,60,550,06-AUG-18,114048635
2018,106340791,10,,,114048658
2018,106340791,11,1,,114048659
2018,106346077,11,1,,114048682
2018,106340820,11,1,,114038710
2018,106340820,10,,,114038709
2018,106350882,10,,,114048743
2018,106340873,61,50,,114044001
2018,106340873,7,20,,114043999
2018,106346138,61,50,30-JUL-18,114043998
2018,106346144,10,60,,114048796
2018,106340889,61,150,,114048821
2018,106346190,50,16,,114038802
2018,106350998,38,1000,,114048911
2018,106351025,61,100,,114038849
2018,106346287,19,4,,114044206
2018,106341043,3,4000,16-AUG-18,114038961
2018,106346328,63,225,,114044255
2018,106351135,3,100,,114038977
2018,106351142,20,34,,114038985
2018,106351530,63,290000,,114049557
2018,106351589,11,1,,114049616
2018,106351589,10,,,114049615
2018,106349414,10,,,114046782
2018,106349419,11,20,,114041799
2018,106339446,63,440,,114046834
2018,106349409,10,,,114041789
2018,106344471,63,1,,114036828
2018,106349499,36,5110,,114041893
2018,106339539,11,1,,114046971
2018,106339539,10,,,114041942
2018,106349531,11,1,,114036983
2018,106349531,10,,,114041952
2018,106349541,10,,,114041959
2018,106344564,26,392,,114042006
2018,106344589,10,,,114042040
2018,106344601,10,,,114037079
2018,106344601,11,25,,114042053
2018,106344614,10,1,,114042071
2018,106344628,63,25,,114042085
2018,106344654,3,30,,114037117
2018,106339677,63,300,,114037162
2018,106349643,17,1,,114042180
2018,106349665,25,1,,114047142
2018,106349665,27,1,,114047143
2018,106349665,6,500,,114037216
2018,106349665,16,1,,114037218
2018,106349665,20,600,,114047140
2018,106344742,50,43,,114047148
2018,106349695,38,8,,114047175
2018,106344768,38,8,31-AUG-18,114037260
2018,106344798,11,1,,114042292
2018,107621149,7,5300,,115707446
2018,107621149,26,3300,,115707447
2018,107621149,16,5856,,115701329
2018,107621149,8,200,,115702791
2018,107613076,51,0,,115702807
2018,107613080,16,100,,115707467
2018,107618169,27,30,,115707473
2018,107618169,26,120,,115707472
2018,107618169,16,162,,115707471
2018,107621207,17,14942,,115701407
2018,107618197,38,20,,115702832
2018,107621254,63,90,,115702848
2018,107621254,36,200,,115701462
2018,107621252,63,90,08-OCT-18,115701459
2018,107621252,36,200,08-OCT-18,115701457
2018,107618230,63,1,,115701490
2018,107621279,11,1,,115702879
2018,107621279,10,,,115701494
2018,107621307,11,1,,115707614
2018,107621307,10,,,115702900
2018,107618267,11,1,,115702905
2018,107618267,10,,,115702904
2018,107621318,10,,,115701543
2018,107621318,11,20,,115701544
2018,107613137,7,404,,115707631
2018,107613137,6,480,,115702914
2018,107613137,20,400,,115707632
2018,107621330,20,480,,115701558
2018,107621349,50,300,,115707656
2018,107618291,64,1000,,115707654
2018,106339804,9,0,,114042343
2018,106344828,38,150,,114042346
2018,106349739,10,2,,114037336
2018,106349752,51,0,,114037350
2018,106349752,63,20,,114047256
2018,106339821,3,260,,114037348
2018,106349752,62,20,,114047255
2018,106349752,16,70,,114037349
2018,106349752,6,20,,114047252
2018,106349752,26,30,,114047254
2018,106349764,3,200,,114037364
2018,106344861,63,50,,114042395
2018,106344898,29,200,,114037419
2018,106344899,10,,,114037420
2018,106344907,8,1000,,114047324
2018,106344907,31,6500,,114047325
2018,106349821,51,0,,114047339
2018,106349821,20,50,,114042468
2018,106349821,25,40,,114037438
2018,106349821,9,0,,114047337
2018,106344933,8,3,,114037458
2018,106344933,20,5,,114047356
2018,106339927,38,500,,114037481
2018,106349863,64,800,,114047406
2018,106344997,36,1000,,114037518
2018,106349872,36,1000,21-AUG-18,114047420
2018,106339954,16,2,,114047419
2018,106339965,8,2,,114042572
2018,106349877,19,4,,114042571
2018,106349878,8,1,20-AUG-18,114037525
2018,106339969,36,1165,,114047436
2018,106339979,38,8000,,114037554
2018,106349897,61,200,27-AUG-18,114047459
2018,106339982,61,200,,114042606
2018,106349910,11,40,,114042621
2018,106345046,52,0,,114042622
2018,106340003,8,2,,114047489
2018,106340003,63,0,,114047490
2018,106340029,20,20,,114037622
2018,106349958,6,500,,114037654
2018,106349958,17,500,,114042707
2018,106345126,2,3,,114037661
2018,106345125,2,3,15-SEP-18,114047541
2018,106349988,11,15,,114037692
2018,106349988,10,,,114037691
2018,106350018,63,75,,114047603
2018,106350018,21,1,,114042805
2018,106345372,38,300,,114043013
2018,106340240,22,0,,114047773
2018,106345416,61,100,14-JUL-18,114047795
2018,106340259,61,100,,114043077
2018,106340269,29,500,,114037963
2018,106340285,51,0,,114043129
2018,106340341,9,0,,114038051
2018,106345538,63,375,,114043208
2018,106350309,6,12,,114047942
2018,106340362,6,12,08-AUG-18,114047938
2018,106350318,3,300,,114038097
2018,106350328,8,10,,114047960
2018,106340391,29,1000,,114047974
2018,106340400,25,1,,114047978
2018,106340400,11,24,,114047977
2018,106340400,47,0,,114038136
2018,106340400,61,1,,114038137
2018,106340400,10,,,114047976
2018,106340400,36,1,,114047979
2018,106340400,20,45,,114038135
2018,106345606,61,50,,114047991
2018,106345606,63,700,,114043298
2018,106345648,61,800,,114038189
2018,106350425,10,,,114048084
2018,106350430,19,399,,114038254
2018,106345739,51,0,,114038271
2018,106345739,25,20,,114048120
2018,106345739,20,140,,114048119
2018,106345739,9,0,,114048118
2018,106350467,16,1000,07-JUN-18,114038294
2018,106350467,45,100,15-AUG-18,114048155
2018,106345760,16,1000,,114038296
2018,106345760,13,200,,114038295
2018,106345760,45,110,,114043483
2018,106345769,33,10020,,114038307
2018,106350487,20,4600,,114048182
2018,106340543,21,1800,,114038329
2018,106340568,21,7000,,114038365
2018,106345840,36,2910,,114043584
2018,106345847,51,0,,114043603
2018,106350560,3,1,,114043607
2018,106340603,10,,,114038418
2018,106340608,3,400,,114048327
2018,106340619,25,300,,114038438
2018,106345888,3,400,,114038437
2018,106340625,20,1,,114038449
2018,106340665,11,1,,114048406
2018,106340665,10,,,114043716
2018,106350651,11,2,,114043725
2018,106350651,10,,,114048416
2018,106345954,38,50,,114043743
2018,106350680,2,11,,114038530
2018,106345964,19,3,14-SEP-18,114043755
2018,106345964,2,11,14-SEP-18,114043754
2018,106350680,19,3,,114048454
2018,106345973,19,10,25-SEP-18,114043766
2018,106345974,19,10,,114038540
2018,106350697,60,50,,114048467
2018,106350697,63,50,,114048468
2018,106345987,63,1,,114043780
2018,106345987,20,455,,114048477
2018,106350750,3,1500,,114038587
2018,106350771,26,46,,114038620
2018,106350771,6,269,,114038618
2018,106346051,8,159,,114043862
2018,106346050,8,158,23-JUL-18,114043861
2018,106340774,11,1,,114048619
2018,106340774,10,,,114048618
2018,106346063,19,384,,114038654
2018,106340783,10,,,114043883
2018,106350811,19,384,08-AUG-18,114048632
2018,106340793,11,1,,114048666
2018,106340793,10,,,114048665
2018,106340802,10,,,114038678
2018,106350837,8,49,24-AUG-18,114048675
2018,106350837,16,8,24-AUG-18,114043896
2018,106340805,16,9,,114043899
2018,106340805,8,50,,114043897
2018,106340805,51,0,,114043901
2018,106350855,11,1,,114043914
2018,106350855,10,,,114038696
2018,106340818,10,,,114048705
2018,106340818,11,1,,114048706
2018,106350883,20,4000,,114043946
2018,106340837,13,1950,29-APR-18,114048742
2018,106350883,63,1200,,114048745
2018,106350883,13,3815,,114038732
2018,106350883,36,984,,114043947
2018,106350883,16,900,,114043945
2018,106350883,49,300,,114043949
2018,106350883,38,200,,114043948
2018,106346134,20,1000,,114043993
2018,106346134,8,40,,114043992
2018,106346147,61,300,,114044019
2018,106350930,17,70,09-AUG-18,114048809
2018,106350933,17,170,,114048812
2018,106350952,16,500,,114048837
2018,106350968,38,185,,114048867
2018,106340919,29,500,,114038815
2018,106350991,19,6,02-SEP-18,114044099
2018,106346217,19,6,,114048902
2018,106351004,63,50,,114044105
2018,106340949,3,500,13-SEP-18,114038843
2018,106340950,3,500,,114038844
2018,106346245,8,100,,114048954
2018,106346245,16,100,,114044136
2018,106346245,10,250,,114048955
2018,106346245,36,50,,114044138
2018,106340976,50,44,,114048980
2018,106346254,8,15,,114044158
2018,106340998,63,50,,114038894
2018,106351095,4,100,,114044208
2018,106341027,33,40,,114038937
2018,106341054,10,,,114038979
2018,106351527,3,5500,,114049551
2018,106351537,3,500,,114039350
2018,106351545,3,450,,114049571
2018,106341438,25,20,,114039371
2018,106351561,20,300,,114049589
2018,106346726,63,300,,114039424
2018,107613147,20,400,,115701581
2018,111405234,50,52,,120663830
2018,111405233,20,306,,120668898
2018,111405239,63,100,,120659722
2018,111402438,63,100,22-OCT-18,120668900
2018,111405240,63,40,,120668903
2018,111405241,19,1204,,120668904
2018,111405242,51,0,,120668905
2018,111405244,63,1,,120663842
2018,111402440,3,453,,120668907
2018,111405249,63,550,,120668911
2018,111405248,63,550,04-DEC-18,120668910
2018,111405251,27,30,,120668917
2018,111405251,19,20,,120668916
2018,111405252,63,1,,120663857
2018,111402432,20,60,,120659714
2018,111402439,20,300,,120659723
2018,111405253,63,1,,120668919
2018,111397947,63,1,,120663858
2018,111405256,63,1,,120668922
2018,107616123,3,600,,115698550
2018,107608881,38,600,,115698567
2018,107611130,25,1,,115690379
2018,107608915,19,69,,115694939
2018,107611158,19,69,01-DEC-18,115690401
2018,107608944,20,1,,115694967
2018,107608944,47,0,,115694969
2018,107608988,16,3000,,115698685
2018,107611212,3,1,,115690475
2018,107611213,3,100,,115698696
2018,107616246,10,,,115690515
2018,107609102,10,,,115695152
2018,107611347,9,0,,115690653
2018,107611347,25,10,,115695198
2018,107611347,51,0,,115690656
2018,107611347,47,0,,115698889
2018,107611347,22,0,,115690655
2018,107609161,61,150,,115695234
2018,107609169,10,,,115698936
2018,107619253,26,100,,115690813
2018,107619253,38,150,,115690814
2018,107616507,19,12,,115695383
2018,107616505,19,4,14-NOV-18,115690834
2018,107616521,10,280,,115695402
2018,107619320,16,100,,115699122
2018,107611518,16,150,,115695438
2018,107616551,16,20,,115695442
2018,107616555,38,50,,115695444
2018,107619382,9,0,,115690971
2018,107616591,36,750,,115695496
2018,107619384,63,250,,115699198
2018,107619413,63,1,,115699228
2018,107619412,38,200,,115699227
2018,107616620,20,1719,,115695530
2018,107619417,63,60,,115699234
2018,107619417,66,240,,115699235
2018,107619449,6,50,,115699268
2018,107616655,20,600,,115699276
2018,107616671,11,75,,115691049
2018,107616686,36,780,,115699311
2018,107616689,10,,,115699314
2018,107616689,11,40,,115699315
2018,107616693,8,1,08-NOV-18,115695637
2018,107611647,8,2,,115699321
2018,107619517,47,0,,115699354
2018,107611667,31,1200,,115691091
2018,107611675,10,,,115691107
2018,107611674,3,7000,23-NOV-18,115691106
2018,107611676,3,7000,,115699381
2018,107611708,25,89,,115691147
2018,107611707,25,89,07-DEC-18,115699441
2018,107611751,38,30,,115691200
2018,107619655,8,20,,115699517
2018,107619654,8,20,20-DEC-18,115691207
2018,107619655,25,10,,115699519
2018,107619654,25,10,20-DEC-18,115691208
2018,107611787,63,730,,115699552
2018,107619697,50,20,,115699565
2018,107611800,50,20,09-NOV-18,115691266
2018,107611802,66,34,,115699571
2018,107619707,20,50,,115699581
2018,107619730,20,500,,115699619
2018,107611846,17,500,,115691318
2018,107619757,26,100,,115699655
2018,107619761,20,1,,115691325
2018,107619761,10,,,115691324
2018,107619772,36,1,,115695966
2018,107619772,60,200,,115695967
2018,107619772,7,2,,115695965
2018,107619772,61,1,,115695969
2018,107619772,63,0,,115699668
2018,107619792,3,1500,,115699696
2018,107619801,35,100,,115691365
2018,107616962,10,,,115696018
2018,111402435,19,10,,120659719
2018,111402435,8,2,,120659718
2018,111402434,19,10,16-OCT-18,120659717
2018,111397937,21,136,,120663841
2018,111397941,63,100,,120663848
2018,111405254,19,613,,120668920
2018,111405255,63,1,,120668921
2018,107619781,34,100,,115699680
2018,107611864,50,57,,115691344
2018,107616945,10,,,115695987
2018,107619786,10,,,115695988
2018,107619787,63,200,,115699688
2018,107616938,29,200,,115695980
2018,107611869,11,1,,115695991
2018,107616948,49,100,,115695992
2018,107616948,36,100,,115691353
2018,107616948,66,200,,115695993
2018,107616948,17,50,,115691351
2018,107616948,13,3000,,115695989
2018,107619788,7,500,,115699689
2018,107616949,36,310,,115699691
2018,107611872,10,,,115699690
2018,107619789,20,19355,,115699693
2018,107619793,10,,,115695999
2018,107616953,10,,,115696000
2018,107616953,63,0,,115691360
2018,107619796,10,2,,115691362
2018,107616956,3,10900,,115699700
2018,107616955,3,10899,29-DEC-18,115696007
2018,107619799,63,0,,115699701
2018,107616958,9,0,,115696012
2018,107616959,8,35,,115696014
2018,107616961,16,40,,115696017
2018,107611883,10,,,115699704
2018,107611883,11,1,,115699705
2018,107618094,63,15,,115707366
2018,107618094,38,300,,115707365
2018,107618094,16,200,,115707363
2018,107621340,13,250,,115701573
2018,107621343,2,100,31-JUL-18,115701575
2018,107621345,2,100,,115702926
2018,107613146,10,,,115702929
2018,107621352,10,,,115707657
2018,107621352,11,50,,115707658
2018,107618292,35,750,,115701580
2018,107621353,10,,,115701578
2018,107621353,11,1,,115707655
2018,107613149,28,6000,,115702930
2018,107621355,28,6000,03-AUG-18,115701582
2018,107618293,28,4100,17-JUL-18,115707660
2018,107621359,28,7500,,115701589
2018,107618302,63,1572,,115707670
2018,107618303,63,13,,115707673
2018,107618304,63,20,,115707674
2018,107613154,63,4380,,115702942
2018,107618309,13,350,,115701607
2018,107618309,63,25,,115707678
2018,107618306,11,1,,115702943
2018,107618306,10,,,115707676
2018,107621375,11,1,,115707679
2018,107621375,10,,,115702948
2018,107618311,63,100,,115707681
2018,107613157,63,100,,115702952
2018,107613159,63,289,,115707683
2018,107621377,7,1500,,115701610
2018,107613161,63,15000,,115701613
2018,107613162,63,16000,,115702956
2018,107618312,63,1,,115701614
2018,107613164,10,,,115707685
2018,107613164,11,1,,115707686
2018,107621388,10,,,115702962
2018,107613165,10,,,115702960
2018,107621386,11,1,,115701620
2018,107621386,10,,,115701619
2018,107621390,37,6500,,115701623
2018,107621392,63,1600,,115701624
2018,107613170,10,,,115702966
2018,107613170,11,1,,115707695
2018,107621391,10,,,115707694
2018,107618316,10,,,115702968
2018,107618316,11,1,,115707696
2018,107621395,63,60,,115701625
2018,107618317,63,422,,115707697
2018,107613171,63,3000,,115702970
2018,106344464,23,1,,114041824
2018,106344464,3,1,,114046822
2018,106344464,25,1,,114041825
2018,106349446,63,5,,114046842
2018,106349446,36,7800,,114046841
2018,106339477,63,1,,114041865
2018,106339486,63,1,,114036901
2018,106339530,16,300,,114046959
2018,106339530,20,60,,114036958
2018,106339530,26,300,,114036960
2018,106339588,17,12000,,114042001
2018,106344604,49,1840,,114042054
2018,106344604,66,150,,114042056
2018,106344604,61,300,,114042055
2018,106344604,36,100,,114037081
2018,106344604,26,400,,114037080
2018,106344604,20,75,,114042052
2018,106344604,16,40,,114037078
2018,106344604,13,40,,114047056
2018,106339622,11,5,,114042067
2018,106339622,10,,,114047065
2018,106344618,36,1859,,114037085
2018,106349681,42,200,,114042238
2018,106339766,10,,,114042273
2018,106349717,6,65,,114047212
2018,106349716,6,65,23-AUG-18,114047211
2018,106349731,16,300,,114042331
2018,106349736,36,180,,114047233
2018,106339816,50,26,,114042365
2018,106349751,11,2,,114047253
2018,106349768,20,2000,,114042393
2018,106344893,63,50,,114047317
2018,106339879,20,200,,114037413
2018,106339890,8,4,,114042453
2018,106344929,11,5,,114037454
2018,106344929,10,,,114037452
2018,106339922,38,900,,114042511
2018,106344994,8,284,17-AUG-18,114042559
2018,106339953,6,56,,114042561
2018,106339953,8,284,,114047418
2018,106344994,19,40,17-AUG-18,114042560
2018,106344994,6,56,17-AUG-18,114047416
2018,106339953,19,40,,114037516
2018,106345002,20,50,,114042573
2018,106345023,6,40,,114042593
2018,106345020,6,40,25-AUG-18,114047445
2018,106345065,16,45,,114042638
2018,106345065,6,10,,114047495
2018,106345065,61,50,,114037592
2018,106345065,51,0,,114037591
2018,106345065,63,10,,114042642
2018,106345065,7,1520,,114047496
2018,106345065,25,150,,114037590
2018,106345071,50,45,,114042645
2018,106349941,20,50,,114042686
2018,106349941,61,300,,114042688
2018,106349952,33,50,,114037642
2018,106345123,10,,,114047537
2018,106349970,38,10,,114047549
2018,106340092,30,265,,114042785
2018,106350016,10,,,114042803
2018,106350022,11,3,,114042810
2018,106350022,10,,,114042808
2018,106340107,37,22493,20-AUG-18,114042817
2018,106340107,64,1500,20-AUG-18,114037736
2018,106350026,10,,,114047610
2018,106350027,37,22493,,114042820
2018,106350027,64,1500,,114042821
2018,106350045,10,5,,114042843
2018,106350051,11,1,,114042846
2018,106350051,10,,,114042845
2018,106340130,3,1500,,114037769
2018,106340147,6,12,,114047655
2018,106345261,4,150,,114042866
2018,106345269,13,500,30-AUG-18,114042873
2018,106345270,13,750,,114047659
2018,106350082,3,3000,,114042884
2018,106350079,3,3000,31-AUG-18,114047664
2018,106340167,3,800,,114037816
2018,106350099,20,5,,114037824
2018,106350128,10,,,114042946
2018,106350128,11,51,,114047708
2018,106345330,22,0,,114042950
2018,106345334,54,12,,114042954
2018,106350135,20,860,,114047714
2018,106345338,11,5,,114037863
2018,106340206,8,34,,114037873
2018,106340213,10,,,114042994
2018,106340213,11,1,,114042995
2018,106345375,33,500,,114043023
2018,106345421,10,,,114043084
2018,106345421,11,1,,114043085
2018,106345427,63,35,,114043091
2018,106345427,20,90,,114037951
2018,106350247,36,30,,114037988
2018,106350247,25,5,,114037987
2018,106350247,20,80,,114037985
2018,106345499,63,1,,114047884
2018,106345499,10,,,114043158
2018,106340331,10,,,114043182
2018,106350289,61,150,,114043200
2018,106350289,7,300,,114043199
2018,106345539,63,2,,114043209
2018,106350294,63,2,17-AUG-18,114047920
2018,106345540,3,500,,114043210
2018,106345556,20,1197,,114038076
2018,106340378,38,1000,,114038102
2018,106340383,36,50,,114038108
2018,106350330,7,300,,114047962
2018,106345628,24,500,,114038169
2018,106340436,19,117,15-SEP-18,114038188
2018,106345646,19,117,,114043354
2018,106340452,42,300,,114043370
2018,106350415,34,25,,114048064
2018,106345710,2,108,,114043426
2018,106350437,10,,,114043442
2018,106345743,10,,,114038276
2018,106350501,3,1500,,114048200
2018,106350502,61,10,,114048203
2018,106350502,38,100,,114048202
2018,106350506,3,100,,114048208
2018,106345797,11,1,,114048215
2018,106345797,10,,,114038332
2018,106350523,10,,,114043537
2018,106350537,36,300,,114043561
2018,106345827,3,1500,19-FEB-18,114043565
2018,106345832,3,2000,,114043570
2018,106345836,57,8,,114048262
2018,106345836,50,150,,114043574
2018,106345832,16,40,,114043572
2018,106345836,36,350,,114038366
2018,106345849,42,1910,,114043606
2018,106345849,36,11000,,114043605
2018,106340592,16,1,,114038397
2018,106345869,64,500,,114038410
2018,106350578,36,1100,,114043627
2018,106340598,59,350,,114038411
2018,106350604,6,129,,114048345
2018,106350623,16,150,,114043677
2018,106350623,21,375,,114043679
2018,106350630,9,0,,114048378
2018,106340657,25,150,,114048389
2018,106345934,25,200,,114043718
2018,106350654,20,300,,114048420
2018,106340702,8,20,,114038539
2018,106340714,63,1000,,114038556
2018,106346001,20,5,,114043789
2018,106350731,3,50,,114043812
2018,106350764,13,1250,,114048571
2018,106346052,23,2,24-JUL-18,114048605
2018,106346052,62,2,24-JUL-18,114048607
2018,106346052,4,10,24-JUL-18,114048601
2018,106350790,23,2,,114038632
2018,106350790,4,10,,114048608
2018,106350790,62,2,,114038634
2018,106346052,16,31,24-JUL-18,114048604
2018,106346052,6,30,24-JUL-18,114048602
2018,106350790,16,31,,114038631
2018,106350790,25,2,,114038633
2018,106346052,63,1,24-JUL-18,114038630
2018,106346052,7,60,24-JUL-18,114048603
2018,106350790,6,30,,114048609
2018,106346052,25,2,24-JUL-18,114048606
2018,106350790,51,0,,114048611
2018,106350790,7,60,,114048610
2018,106350790,63,1,,114043863
2018,106340778,16,46,,114038643
2018,106346060,3,25000,,114043878
2018,106346064,19,84,10-AUG-18,114043884
2018,106350817,19,85,,114048638
2018,106350834,11,1,,114038674
2018,106350834,10,,,114048667
2018,106340811,10,,,114038693
2018,106340811,11,1,,114038694
2018,106340814,10,,,114048704
2018,106346109,16,25,,114043953
2018,106346109,17,28,,114043954
2018,106346109,8,10,,114048748
2018,106346107,8,10,28-APR-18,114043952
2018,106346112,26,100,,114043960
2018,106350893,36,2550,,114048759
2018,106350893,43,100,,114048760
2018,106350892,36,500,06-JUL-18,114048758
2018,106340876,3,25,,114048790
2018,106346154,10,,,114044026
2018,106346195,38,15,,114038804
2018,106340920,61,1100,,114044092
2018,106340943,19,2,,114038839
2018,106351030,3,500,,114044140
2018,106351038,22,0,,114048967
2018,106351038,20,50,,114044144
2018,106351043,36,500,,114048975
2018,106340981,3,300,,114038869
2018,106340985,28,100,,114038870
2018,106340985,38,100,,114038872
2018,106346262,10,,,114048990
2018,106346262,11,2,,114038873
2018,106346264,10,,,114044171
2018,106346321,25,50,,114044244
2018,106346321,63,270,,114044247
2018,106346321,7,20,,114044243
2018,106346321,60,1350,,114044245
2018,106346321,13,400,,114038954
2018,106346321,61,15,,114044246
2018,106351133,30,300,,114038974
2018,106341057,19,1500,,114038983
2018,106346660,4,100,,114049555
2018,105137572,20,50,,112510744
2018,105137703,11,1,,112510893
2018,105137654,29,200,,112514228
2018,105137668,10,,,112514251
2018,105140828,20,65,,112515950
2018,105137765,29,30,,112515984
2018,105163685,63,100,,112538504
2018,105163710,3,1600,,112538543
2018,105137830,16,300,,112516067
2018,105140914,10,,,112514448
2018,105140952,11,1,,112514486
2018,105137929,2,11,,112516193
2018,105140929,10,,,112516101
2018,105140929,11,1,,112516100
2018,105137870,63,1,,112516117
2018,105138077,63,0,,112516396
2018,105141006,10,,,112516216
2018,105141006,11,2,,112516217
2018,105137988,36,1447,,112516279
2018,105138116,57,60,,112516448
2018,105141114,38,100,,112516404
2018,105141186,19,80,,112514780
2018,105141148,3,57947,,112514733
2018,105141147,3,46000,23-MAR-18,112514732
2018,105138121,3,14245,,112514734
2018,105138131,11,1,,112516466
2018,105138131,10,,,112516468
2018,105141202,38,50,,112516537
2018,105141184,19,80,05-APR-18,112514778
2018,105141335,61,1,,112516779
2018,105138221,2,17,,112514829
2018,105141203,36,50,,112514797
2018,105138190,38,10,,112514803
2018,105141250,19,59,,112514854
2018,105138352,63,100,,112516765
2018,105141328,61,150,,112516769
2018,105138361,2,1,,112516778
2018,105141335,2,1,,112514961
2018,105141367,20,500,,112515003
2018,105141369,11,3,,112516851
2018,105141369,10,,,112516848
2018,105141375,11,1,,112515014
2018,105162256,38,100,,112542297
2018,105162292,20,250,,112538670
2018,105162308,11,13,,112542362
2018,105162311,29,300,,112542365
